,Y
11816,0
7469,0
13904,1
1830,0
1287,0
533,0
14021,1
3646,1
13128,0
3139,1
9246,0
8769,1
445,1
481,1
259,0
6122,0
3871,1
10242,1
14110,1
5770,1
4595,1
6951,0
2901,1
8736,1
10527,1
3299,1
1222,0
16345,0
8780,0
12469,1
13854,0
10212,0
17210,0
12254,0
17485,0
3522,0
269,1
1846,1
10745,0
1684,0
1021,0
8153,1
5198,0
15112,1
4244,1
14402,0
5635,0
9700,1
9107,1
7542,0
7696,0
380,1
11627,0
11244,0
1077,1
1930,0
17598,1
6615,0
15833,0
16301,0
13515,1
13592,1
13857,1
6664,0
12911,0
16818,1
801,1
7650,1
4056,0
11224,0
17230,1
17851,0
7194,0
2763,0
16398,0
12572,1
12320,0
344,1
15410,1
7372,1
7115,1
9260,0
16038,1
6545,1
1351,1
1182,0
6993,0
8448,0
8074,0
5409,0
9331,0
11064,0
5906,0
17569,1
17225,1
7233,1
11951,1
9036,0
14468,0
2577,0
2523,1
11764,0
1449,0
16444,0
12987,0
13210,0
16370,1
10451,0
11139,0
9768,1
779,1
684,0
4473,0
16276,1
9364,1
3710,0
8234,0
13741,1
7248,0
7342,0
3401,0
17270,1
5411,0
5761,0
14793,0
12764,1
13474,1
2588,0
10251,1
12577,1
6121,1
14455,1
4324,1
2190,1
7807,0
3952,1
4246,1
6471,0
17358,1
14429,1
4297,1
8660,0
6450,1
17070,0
4130,0
11839,0
3313,0
3525,0
8303,1
663,1
5816,1
3777,1
5652,0
8618,0
6506,0
13615,0
11044,0
14756,1
8588,1
1310,1
11557,0
15035,1
4540,0
17325,0
1873,1
11054,1
7721,1
1847,1
9239,1
5994,0
1927,0
13750,0
11108,1
11172,1
16598,1
8473,0
14863,0
1778,0
8879,0
8661,1
17108,0
8897,0
9515,0
10258,0
16044,1
7354,1
9262,1
8554,1
4427,0
12022,1
6618,0
10230,0
9559,0
12358,0
1218,1
803,0
1823,1
14569,1
11325,0
1340,0
17930,0
4670,0
3201,0
10394,0
9949,0
15367,1
12231,0
16726,1
2231,1
3915,1
5721,0
15619,1
4985,0
6980,1
1243,0
13391,1
10040,0
5322,0
15554,0
2580,1
5943,1
5505,1
9284,0
14224,1
10609,0
6843,0
255,0
2401,1
13366,0
3500,0
1135,0
15542,0
14063,1
16466,1
13137,1
3613,1
11967,0
2127,1
7966,0
11801,0
13015,0
12200,0
12195,0
10,0
8087,0
3779,0
14958,1
17759,0
5967,1
17638,0
9810,0
2068,0
1617,1
6002,1
1437,0
13087,0
5975,1
16644,0
3310,1
16002,0
9400,0
13405,1
11022,1
4955,1
1248,0
812,1
3122,1
10847,1
10598,1
17915,1
13670,1
15813,1
5940,1
8746,1
9841,0
16561,1
11550,0
3296,1
9137,1
13297,0
9520,1
12312,1
4534,0
12537,1
6991,1
5788,1
10881,1
17844,1
3041,0
3784,0
13988,1
9965,1
12465,1
16280,0
16347,1
1419,1
11986,1
7990,0
4471,0
10481,0
3398,1
10448,0
8826,1
17440,0
10649,0
14091,1
16317,0
5291,1
13078,1
15807,1
5599,0
11292,0
12470,0
3124,0
11002,0
14264,0
17671,1
9371,1
17473,1
17080,1
17470,0
12432,1
16337,1
13587,1
11976,0
11185,1
15134,1
9117,0
5153,1
13775,1
1130,1
6502,0
409,1
2865,1
2402,1
1865,1
195,0
12768,1
17807,0
16335,0
9305,1
2828,1
4487,0
12505,0
16469,0
1779,1
10984,0
6600,0
4476,1
10137,0
12031,1
10640,1
4274,1
11652,0
12797,0
7209,1
6167,1
8887,1
2681,1
11411,0
1834,0
2210,0
17784,0
5056,0
1969,0
2212,0
4962,0
1910,0
13810,0
11283,1
4721,1
11622,1
923,0
1266,0
9322,0
13343,0
10160,1
11307,0
11058,1
1578,0
12148,0
14210,1
8137,0
8889,0
6240,0
13714,0
1673,0
8945,1
7686,1
9008,0
14969,0
9396,0
9697,0
10659,0
5727,1
16770,1
6155,0
15808,0
17738,0
4464,1
14542,0
10733,1
7621,0
16377,1
2136,1
5023,1
9726,1
7236,1
6585,1
12875,1
6528,1
16717,1
776,1
8478,0
13246,0
10074,1
3902,1
3408,0
14894,0
10097,1
10279,0
2802,1
7887,0
13712,0
12327,0
1508,0
10482,1
8243,1
218,1
9477,1
9869,0
9402,1
8412,1
6085,1
7940,1
12392,1
14031,0
6157,1
1858,0
13984,0
13086,0
6508,0
8667,1
5330,1
17642,0
6028,0
4946,0
17961,1
12933,1
13966,1
2626,0
4978,0
15931,1
7728,1
15934,0
16597,0
17271,0
17428,0
1468,1
11160,0
3542,0
14503,0
3508,1
11978,0
12166,0
13052,1
7297,1
11600,0
5085,1
10532,1
3801,0
10141,1
167,0
5062,0
7637,1
1080,1
1426,1
15820,0
9799,1
11030,1
10343,0
10331,0
16263,1
6529,1
17340,1
10417,0
8019,1
12727,1
11123,1
15342,1
2356,0
4385,0
11405,0
3967,1
13262,0
3177,1
7821,1
7535,1
6313,0
7872,0
16443,0
15901,1
14527,1
8029,1
15201,0
2138,1
3107,0
13979,0
8763,1
6693,1
11170,0
16371,1
10192,1
5792,0
12938,1
15576,0
5279,0
10779,0
4216,0
13299,1
4815,0
16758,0
1479,0
12299,0
14669,0
5090,0
8558,0
14619,0
17245,1
17399,0
741,0
16781,1
17489,0
932,1
1499,0
14415,1
1538,0
17129,0
8645,0
17397,1
14169,1
13509,0
3560,0
14996,1
2512,0
1239,0
12485,1
14695,0
11730,0
11788,0
12001,1
16178,0
8858,0
1257,0
6039,0
4263,1
5418,0
7299,1
11210,0
11785,1
2038,1
14295,0
9431,0
8872,0
7454,0
8659,1
4579,0
17921,1
2734,0
14871,1
17442,1
2737,0
7305,0
17195,1
270,0
4825,1
10523,0
14737,0
11262,0
8794,1
8671,1
4622,1
16732,0
16570,1
10720,0
464,0
5702,0
7126,0
2778,1
15326,0
7010,1
1475,0
5261,1
2929,1
8621,0
3374,0
6887,1
8925,0
1309,0
13632,1
9397,1
26,1
2331,0
1115,0
11760,0
11783,1
4078,0
12251,1
9779,0
13512,1
9938,0
11392,0
15255,1
7870,1
16676,0
13869,0
1056,0
14545,1
11538,1
1985,1
7425,0
4380,0
13793,1
15501,1
2394,0
14084,1
11886,0
4657,0
6952,0
6914,1
16000,1
7334,0
662,0
8916,0
8424,0
6811,0
6386,0
11261,0
5893,1
7324,0
750,0
8529,1
2385,1
10633,0
3167,1
4372,1
17622,0
7093,0
7646,1
14046,0
15776,0
17876,0
9345,0
5337,0
4478,0
5067,0
7793,0
14119,1
12716,0
17626,0
3197,1
2184,0
4002,0
5034,1
12139,1
6195,1
6878,0
2392,0
11214,1
5752,0
11190,1
7893,1
13506,0
14921,1
4682,1
13522,0
6516,0
3094,1
6783,0
7774,1
3076,0
11091,1
2446,1
5,0
6236,0
4024,0
14939,1
279,0
12276,0
12877,0
6625,1
4679,1
8788,1
4812,0
668,0
9612,1
16640,0
6323,0
10841,0
2655,0
3728,1
7476,0
14924,0
17291,0
12343,1
16765,0
16612,0
11680,0
3504,0
1033,1
14686,1
8358,1
2029,1
17263,1
17155,0
17599,1
5351,0
894,0
6268,1
17242,1
15867,1
14837,1
7782,1
4621,0
7113,1
4249,0
9625,1
5116,1
5376,1
4282,0
9148,0
2099,0
15463,0
5192,1
13076,0
423,1
8187,0
15541,0
6110,1
14604,1
14812,1
7921,0
13511,0
830,0
10956,0
16085,1
10587,0
11888,0
7840,1
11778,1
7664,0
14960,1
16502,0
13268,1
7672,1
8949,1
1998,0
3846,0
8083,1
346,0
12829,1
13603,1
2031,1
4400,1
2920,0
9282,1
17586,0
241,0
9890,1
16362,0
14474,0
14973,0
14770,0
11351,0
6075,0
14422,0
14750,1
11935,0
12458,0
4503,0
2774,1
16327,1
6521,0
10465,1
13890,0
13538,1
258,0
6949,1
5315,1
7340,0
14561,0
13703,0
1365,0
7505,1
17905,0
12711,1
5615,1
8357,1
6844,1
8252,0
3552,1
15729,1
9496,0
16950,0
9390,1
7667,0
2736,0
17518,0
16420,0
8981,0
6830,1
3651,0
17435,0
3847,1
5243,1
4012,1
1024,1
14045,1
4049,1
10291,1
1443,1
14858,1
1045,1
1649,1
13554,0
3138,1
15784,0
476,1
12007,1
9370,1
12057,1
6076,0
5487,1
8199,1
17499,1
12650,0
139,1
4602,1
1566,1
15435,1
12478,1
2082,0
17633,1
11501,1
17224,0
9538,0
1136,1
2902,1
8939,1
13066,0
11141,0
903,0
12414,0
14041,1
448,0
7026,0
15108,0
14392,0
10631,1
4770,0
10296,0
4431,1
13802,1
2216,0
8407,1
8459,1
14666,1
1818,1
2995,0
12274,0
8552,0
1808,1
17514,0
10869,1
3906,0
11835,0
10388,0
6989,1
542,1
10155,0
11699,1
5029,0
2649,0
293,1
12293,1
5264,1
13390,1
5364,1
6790,0
1314,0
5603,1
16471,1
7945,0
8384,1
14931,0
9933,0
12194,1
5563,1
2390,0
8850,0
1390,1
571,0
14553,1
9718,1
15018,0
14881,0
14674,1
16161,0
11294,0
2321,0
9505,1
15308,1
17037,0
16532,0
12532,0
7244,0
3660,1
3176,1
16724,0
2539,1
16866,1
4913,0
4993,1
2098,0
5193,0
4160,1
12279,0
49,0
10250,0
3897,0
2983,0
5199,1
1559,1
2494,1
8421,0
11278,0
12060,1
142,1
2514,1
15282,0
17776,0
10665,1
12646,0
2705,0
474,1
3761,0
4413,0
11236,1
1386,1
9693,0
17867,0
848,0
14065,0
10763,0
62,0
11772,1
12063,0
3220,0
6531,1
3017,1
6921,1
14040,0
15285,0
928,0
8297,1
10092,1
635,1
15716,1
2937,0
17124,0
7398,1
6828,1
7058,0
17723,1
11183,0
9081,0
10414,0
11701,1
9118,1
9855,0
16686,0
8717,1
3366,0
17763,0
6501,0
16920,1
16944,0
2656,1
16559,1
11880,1
3490,0
622,1
13943,1
8895,0
16857,0
13318,0
17643,0
17833,1
14573,0
15311,0
6347,1
3400,0
11752,0
7279,0
10379,0
2959,1
5660,1
14020,0
8520,0
4745,1
1804,0
1911,0
3697,1
6557,1
15085,0
5213,1
11128,0
3014,1
14970,0
16416,1
14354,0
16014,1
4612,0
5633,0
4809,0
2263,1
5294,1
15584,0
10062,1
13166,1
15295,1
14324,1
14554,0
4134,1
17343,0
1594,1
5989,1
15176,0
4188,0
4919,1
6988,0
13036,1
17103,0
6797,0
7017,0
7558,1
14150,0
11476,0
12939,1
7310,1
2543,1
17420,0
6499,0
3683,1
2395,1
15381,1
11187,0
9212,0
2232,0
16139,0
9818,0
829,1
5334,0
14312,0
13012,0
12328,0
4811,0
10826,0
11409,0
5933,0
15247,0
17118,1
14828,1
17256,1
12430,0
9057,0
4411,1
6940,1
2192,1
6021,0
2144,1
13922,0
633,0
1159,1
13553,1
7738,0
12643,0
7962,1
2717,1
5182,0
8816,0
17055,0
9599,0
5083,1
17694,0
10391,1
883,0
104,0
1633,0
5187,0
871,1
12928,0
13617,0
7422,0
8793,0
4864,1
3595,1
4753,1
3063,1
6849,0
6374,1
14348,0
1403,0
3142,1
8142,0
17678,0
6143,0
7522,0
555,1
16842,0
16624,0
2619,0
5829,0
12579,0
11840,1
10774,1
14466,1
16743,0
14201,0
899,1
10229,1
13431,1
6678,0
12593,0
7240,0
319,0
1466,1
7678,0
16217,0
16642,0
8374,0
2730,1
3669,0
16748,1
3494,1
6774,1
1748,0
17519,1
4865,1
12733,1
854,0
1592,1
9159,1
2551,0
12774,1
7625,1
6264,0
6477,1
2073,1
17478,0
15107,1
7981,1
2319,0
9775,1
646,1
597,0
13449,1
14716,1
595,1
8869,1
7264,1
14239,1
2932,0
12608,1
3572,0
13803,0
6505,1
4717,0
13348,0
16830,1
13206,0
11516,0
715,0
15638,0
10188,0
8031,1
9076,1
11038,0
11517,0
16316,0
11448,1
8507,0
9539,1
17813,0
9093,1
9691,0
17870,1
17655,1
6798,0
15444,1
3395,0
7595,0
14854,1
14718,0
15406,1
3404,1
11289,1
15459,0
10917,1
4155,0
17900,1
8737,1
1004,0
1741,0
4651,0
160,0
8474,0
4465,0
15370,1
15873,0
4959,0
11784,0
6867,1
17887,0
6943,0
13899,0
15944,0
7645,1
5874,0
2380,0
11338,0
10759,1
15089,0
9455,0
2102,0
12575,0
210,0
11350,0
13798,0
8444,0
11398,0
893,0
3111,1
17427,1
15191,1
16431,1
14019,0
3451,1
5657,0
14410,1
5724,1
17143,1
7141,0
11254,0
14860,0
9155,0
672,1
15609,1
13097,0
11547,1
15297,0
8223,0
8269,0
7624,0
8134,0
14067,0
11720,0
7261,1
17389,0
8376,0
14572,1
6744,1
15680,0
14219,1
13164,0
1180,1
12556,0
1938,0
9485,0
15586,0
10217,0
1321,1
7762,1
14683,1
3637,0
16170,0
9490,0
17536,1
12968,0
10253,0
2238,0
2966,1
14886,1
17577,0
8279,0
14066,0
7580,0
11066,0
11791,1
2445,0
2285,1
3781,1
5209,0
14027,0
17276,0
8590,1
7507,0
11896,1
11862,0
17040,1
10015,0
16482,1
7626,0
348,0
17074,0
4053,0
15844,1
342,0
4641,0
8620,1
16891,1
16497,0
4300,1
12833,0
4034,0
924,0
13733,1
9121,1
14714,0
3705,0
11942,0
84,1
6421,0
6526,1
9846,0
3498,1
15595,1
10207,0
4250,1
3025,0
12247,1
5880,0
1679,0
8286,0
5226,1
375,1
17119,0
5679,0
4176,0
13102,1
5639,0
8873,0
10614,0
1599,1
1435,0
16755,1
6258,0
5035,0
1498,0
6550,0
9827,0
15307,1
9911,1
1207,1
11133,0
14226,0
14290,1
11748,0
7988,1
7752,1
7298,0
14461,1
5424,0
6156,1
1023,0
9522,0
13050,0
13082,0
17299,1
4050,0
15011,0
1294,1
7392,0
1586,0
16647,1
14484,1
2040,1
51,0
2456,0
13818,0
16664,1
2007,0
10967,1
444,1
13751,0
14107,1
3127,1
11841,0
16763,1
5402,1
7976,1
1619,0
4042,0
3912,0
64,0
15421,1
3849,1
12544,0
14773,0
3874,1
8819,1
9442,0
271,0
12347,0
13704,0
5176,0
3051,1
17792,0
9529,1
11368,1
13981,1
5917,1
3827,0
7798,1
1681,1
12477,1
10688,0
14981,0
14342,0
17374,1
198,1
1536,0
788,1
12718,0
11062,1
12080,0
3382,1
4003,1
16942,1
3510,1
9299,0
14159,1
14222,0
12336,0
16991,0
14120,1
16985,0
6068,0
10114,1
15796,1
1278,1
15848,1
15526,1
7338,1
1334,0
14496,1
3478,0
13557,1
573,1
10286,0
6412,1
6799,0
16018,1
11588,1
13753,0
2642,1
9719,0
11628,0
87,1
16836,0
3128,1
3991,0
12422,0
131,1
5082,0
12209,0
16136,1
11755,0
1605,1
1776,1
3911,0
2557,1
7448,1
229,1
10483,1
3185,1
5431,0
17334,1
8637,1
12704,0
16593,0
1229,0
2549,1
17809,1
11590,1
11553,1
3085,1
174,1
9648,1
13520,0
7702,1
16787,1
17393,1
17658,0
5663,1
12749,0
13571,0
11365,0
3577,0
6083,0
16083,0
11696,1
4885,0
6823,1
11531,0
14353,0
16923,0
3359,0
11270,0
838,0
4133,0
5695,0
2531,1
610,0
12519,0
1470,0
13868,0
12599,0
7473,0
10096,0
14830,0
5823,0
13785,0
4257,1
15025,0
9421,1
6390,0
13754,1
10679,0
5143,1
2796,0
1445,1
1264,1
11782,1
12220,0
5504,1
13198,1
3304,0
6806,0
7427,1
17451,0
11404,0
204,1
2978,1
17180,0
7223,0
16939,1
4743,1
1555,0
154,0
7092,1
2569,0
1482,0
11458,0
2251,1
12723,0
6915,0
1726,0
17466,1
1000,1
11688,0
14116,1
17758,0
12724,0
9632,1
13038,0
5320,1
17394,1
9705,1
12941,0
7683,1
7997,1
15995,0
14171,1
13964,1
9181,0
12348,0
12122,0
7170,0
11177,0
6179,1
6086,1
12971,0
10035,0
13719,0
12002,1
5290,1
4417,0
16013,0
4680,0
6340,0
2638,1
2037,1
15140,0
9963,0
3558,1
16871,1
9655,1
4281,0
11494,0
11499,0
8351,0
13630,0
11894,1
11817,1
9447,0
10517,0
14582,0
15906,0
9976,0
8530,1
7851,0
16442,1
12653,1
3753,0
13447,1
15895,1
11694,0
8451,1
15259,1
10918,0
7348,1
15015,1
17286,0
15363,1
16427,0
12183,0
2922,0
6509,0
13422,0
13315,1
11735,0
10678,0
5439,1
6520,1
14772,0
4435,0
15514,0
11334,0
13072,1
11098,1
6017,1
13497,0
17408,0
11253,1
1044,0
17639,1
9508,0
7362,0
14747,1
2358,0
2916,1
5377,1
5333,0
11731,0
6859,1
11381,1
9201,0
16506,1
2909,0
929,0
5204,1
17450,1
9656,0
3414,1
3219,0
2234,0
16007,1
13734,1
16096,0
6653,0
10753,1
13584,0
16996,1
14658,0
8814,1
4691,0
12096,1
11491,0
1299,1
6956,1
2756,1
14839,0
806,0
4541,0
8324,0
15620,0
13282,0
16701,1
11810,0
17191,0
4212,1
1842,0
12285,1
2979,1
4940,0
7238,0
11977,1
7613,1
9028,0
8328,1
8432,1
9220,1
3015,1
1512,1
17928,1
6527,0
2393,0
16861,0
9198,1
15121,0
13324,0
13498,1
7282,1
6494,1
2595,0
15443,1
17715,0
8490,0
16243,0
5373,0
15799,0
657,0
11480,0
12428,1
16649,0
455,0
2230,0
12367,0
7757,0
1167,0
1485,0
1815,0
3757,0
11348,1
14733,1
13227,0
12413,1
7201,1
13487,0
17677,0
8282,0
8494,0
93,1
3383,0
12641,1
9569,0
10310,1
3798,0
15432,0
15573,1
16232,1
13041,0
5453,0
3337,1
6539,1
16565,0
13258,1
907,0
1095,1
5141,1
17192,1
1300,0
16341,0
1861,0
14681,1
17737,0
15831,1
75,0
15790,1
14196,0
12004,1
16321,1
8466,1
14728,0
13458,0
16264,1
5771,1
14594,1
8539,1
10907,0
10440,0
4983,1
2714,1
11566,1
10739,1
940,0
16422,1
7226,0
1669,1
13427,0
15533,1
11301,1
7152,0
13270,1
5644,0
4450,0
5753,0
9593,0
9668,0
15102,0
5673,1
7772,0
11979,1
12489,1
11749,1
13564,0
7035,1
9852,0
16446,0
7582,0
16282,0
14645,0
5428,1
16080,1
7410,0
9247,0
12913,0
1186,1
9168,1
14952,0
3586,1
20,0
2309,0
10210,1
15553,0
12705,1
2949,1
16875,0
3945,0
494,0
13795,0
3948,1
12761,0
3046,1
54,0
12406,1
6356,0
4686,1
13735,0
11632,0
15361,1
3914,1
8577,0
16339,0
15120,0
15200,1
2568,1
10255,0
1473,0
5064,1
10960,0
9608,0
580,0
7119,0
100,0
2648,0
8434,1
15972,1
4426,1
9667,0
5966,0
3924,0
1525,0
10467,1
3449,1
17303,0
6582,1
1709,1
6955,0
1138,1
15657,0
16487,1
8414,0
9318,0
921,1
15987,0
9101,1
15737,1
15262,0
4909,1
17823,1
7652,0
5821,1
8951,1
9184,1
17377,1
5484,1
2381,0
6410,0
12741,1
14034,0
7999,1
919,1
7390,1
2094,1
5511,0
16903,0
6896,0
6865,0
7063,1
11036,0
10025,1
814,1
7850,0
15157,1
15726,0
17462,1
17349,0
17075,1
8042,1
6836,1
12109,0
5947,1
3234,0
8071,0
2292,1
5749,0
13822,1
8169,1
47,0
10639,1
50,0
9337,1
8067,0
14654,0
2162,1
16037,0
10461,1
10045,0
5791,1
12011,1
16126,0
169,1
8163,1
14242,0
12135,0
10642,0
12040,0
81,1
7172,1
1495,1
9277,0
14478,1
6684,0
6660,1
915,1
9216,1
12865,0
9749,0
12558,0
2740,0
5501,1
8211,1
13787,1
6128,0
1771,0
8777,0
11477,0
9074,1
2999,1
14552,0
2330,1
10057,1
13938,0
13438,1
1101,0
8487,0
7456,1
8073,1
5331,0
10875,0
13331,0
15458,1
6628,0
164,1
3174,1
17554,0
7255,1
3797,0
15886,0
11989,0
2707,0
17932,1
3298,1
17653,1
608,1
2185,0
3975,0
10723,0
10926,0
1458,1
1410,1
8175,1
7845,1
7111,0
11267,1
13870,1
389,1
10376,0
10164,0
11390,1
5356,0
1247,1
2781,0
16562,1
2639,1
8010,0
16121,0
16154,0
1061,1
11218,1
17383,0
7992,0
660,1
5534,1
11955,0
9546,0
10573,0
12397,0
9507,0
7169,1
2218,1
15318,0
10004,0
10002,0
4298,0
6038,1
3682,1
3999,0
2927,1
11649,0
9160,0
2322,1
16150,0
10543,0
13191,1
3349,0
11433,0
9456,1
9105,0
16395,1
2670,1
17692,0
3196,0
10043,0
12092,0
12844,1
15426,1
13136,0
2488,1
16388,0
15634,1
8222,0
17246,0
16205,1
5014,1
13786,1
9227,0
7688,1
10699,1
8703,1
10041,0
1506,1
15622,1
11444,1
15992,0
8875,1
4594,0
12009,0
8937,1
8782,0
10424,1
17629,0
10470,0
114,1
6621,0
4774,1
17414,0
7176,1
16775,1
5464,1
1347,1
10366,0
15451,1
10080,0
9207,1
6176,1
16958,0
4963,1
12143,0
4713,1
14380,0
16156,1
12578,1
5548,0
16476,0
9530,1
7693,0
13370,0
5929,1
8391,1
9680,0
8627,0
3391,0
8212,0
3465,0
15969,0
7400,0
3425,0
6312,1
12977,0
16501,0
628,0
8562,0
17443,1
1793,1
12684,0
8855,1
11362,1
7804,1
8236,1
17847,1
10408,1
13481,0
5935,1
15163,1
8616,0
6629,1
11863,1
588,1
16287,0
5859,0
8369,0
12689,1
780,1
14068,0
14816,1
8723,1
6138,1
15066,1
1557,1
3790,0
2965,1
13683,0
1432,0
14892,1
14884,0
6578,0
16851,0
951,1
2121,0
15565,1
16411,0
12268,1
4014,0
2056,1
4677,1
3010,1
850,0
7018,0
4334,1
4890,1
10781,0
8760,1
12700,1
16754,0
10910,0
14788,1
5768,0
619,0
16047,0
4211,0
5924,1
6730,1
2042,1
2632,1
4847,1
16867,1
8155,1
13864,0
10259,1
991,1
3592,1
9406,0
13432,0
8462,1
2511,1
4317,0
5444,1
1891,0
511,1
12026,1
13170,1
4203,1
11464,0
15596,0
13811,0
17049,1
12820,1
14426,1
14270,1
16795,0
711,1
6722,0
13340,1
14998,1
4121,0
12815,1
12046,1
15312,0
15756,0
4069,0
15219,1
11770,0
6673,0
5027,1
519,1
11115,1
2702,1
9244,0
2962,0
11525,1
979,0
1233,0
13002,0
16809,0
1516,0
17016,1
4788,0
508,1
17287,0
17219,0
12033,0
10342,0
8206,1
14825,0
3165,1
17962,0
10377,1
15187,0
653,0
16082,1
14966,1
16135,1
5181,0
690,1
8375,0
15569,0
12102,0
13354,1
16946,0
11532,0
7513,0
7996,0
1277,1
5587,0
8994,0
12870,1
13678,0
11570,0
506,1
8445,1
9352,1
8987,0
520,1
7675,1
15656,0
17933,1
1579,0
16802,0
7526,1
15448,1
12552,1
1067,0
13715,0
2669,1
7322,1
3940,1
1154,1
15493,1
17713,0
6906,0
4472,0
17318,0
6574,1
10766,1
4270,0
6759,1
2998,0
3189,0
16483,1
16292,0
2119,0
2879,0
9467,0
17480,1
590,1
5212,1
4872,0
1939,0
6336,0
17690,0
5191,1
13879,1
842,0
125,1
9868,0
11086,0
722,0
264,0
500,1
12488,0
1723,0
15062,1
9095,0
3491,0
13781,0
16216,0
7591,1
1636,0
15534,1
8465,0
13644,0
6970,1
8277,0
5574,0
7489,1
13991,1
7633,0
8568,0
8200,0
3339,1
6695,1
17959,0
1362,0
14895,1
14633,0
7423,0
12150,0
6414,0
13071,1
17422,0
8260,0
8006,0
3287,0
8963,0
2974,1
7890,0
2294,1
4899,0
16064,1
4429,0
13027,0
15386,0
3011,0
17401,0
14033,1
16329,0
5026,0
4041,1
4292,1
11726,1
678,0
15516,1
539,1
9041,1
15144,0
10804,0
11308,1
16541,0
1609,1
237,1
16832,1
9112,0
9679,1
451,1
5400,1
17273,0
4084,0
5546,1
2027,0
1802,0
15575,0
15762,1
6413,0
9480,0
12894,1
1964,0
13443,1
3453,1
7381,1
14783,0
15178,1
3625,0
5289,0
2128,1
12857,0
11806,0
1202,1
11746,0
2795,1
7548,0
4485,1
9756,0
5158,1
12765,0
14489,0
6293,1
15988,0
17510,0
17471,0
15223,0
15298,1
13544,1
7941,0
7525,1
13777,0
2980,1
8454,1
14911,0
1983,0
4304,0
1117,0
2111,0
17434,1
4094,1
10345,0
14985,0
507,1
15494,1
8241,1
12351,1
17396,0
12850,1
2140,0
12077,1
15114,1
17825,1
17824,1
16512,0
11660,1
8928,1
4093,0
9564,0
17321,0
1381,0
6022,0
4672,1
12126,1
16566,1
7796,1
6548,0
5385,0
5210,0
10175,1
5454,0
3389,0
4783,1
11728,0
2505,1
12325,0
9422,0
15029,0
7251,1
2146,1
4900,1
10227,1
14739,1
16712,0
4995,1
6263,0
9218,1
713,0
8606,0
12216,0
7408,1
731,0
4697,0
5338,0
11247,0
11131,1
7080,1
16358,1
5001,0
14448,1
16680,0
4528,0
8900,0
2049,1
3541,0
4902,0
16913,0
12326,1
4816,0
16201,1
9785,0
10005,1
3987,1
7254,0
11199,1
1728,0
16764,0
6794,0
17056,0
9210,1
3791,1
442,1
12695,1
4690,1
13017,0
2993,0
14516,1
8722,1
10146,1
9061,0
3314,0
9473,1
15019,1
6892,0
7815,0
10083,1
5177,1
9692,1
563,0
16394,0
6489,0
7288,0
1286,0
602,1
13572,0
8806,0
12524,0
12628,1
15587,0
2062,1
14403,0
5625,1
3286,0
6820,1
836,1
13169,0
10299,0
2565,1
10919,0
16704,1
8719,0
14385,0
9835,0
16955,0
16041,1
2587,0
16133,1
13614,1
2501,0
12373,0
14738,0
274,1
9832,1
14386,1
15603,1
13888,0
12832,1
9834,1
2085,0
14269,1
10030,1
14363,0
2476,0
12273,0
15752,0
14457,0
4233,1
12981,0
1392,1
16901,1
12403,1
2106,0
13679,1
4038,1
5716,0
10656,0
14470,0
32,1
7474,0
2850,0
12904,0
629,0
14962,0
11625,1
17044,0
9947,0
740,1
2581,1
17164,0
846,1
3279,1
8037,1
15810,0
8610,1
4021,1
15063,0
14657,0
2618,1
14154,0
6132,1
9018,1
565,0
10289,1
3714,1
8274,1
14598,1
5631,1
1330,0
1639,0
2064,0
3300,0
2918,1
12995,1
12732,1
8649,0
7648,0
11073,0
16617,0
5557,0
16749,1
12706,0
3016,0
4982,0
4542,0
11438,0
9879,1
12734,1
12055,0
16277,0
8866,0
10267,0
16319,0
5941,0
2472,0
11304,1
11843,0
3995,0
13577,0
2605,1
10902,0
12974,1
13774,0
4513,1
8419,0
7839,1
2903,1
10776,1
15254,1
8081,1
6713,1
145,0
7852,0
15561,0
11737,1
3996,0
13158,1
865,1
15847,1
15507,0
13546,1
5251,0
6475,0
5894,0
17575,0
11274,1
8435,0
16247,0
16673,1
7269,0
11920,1
437,0
8721,0
17767,1
15805,0
10801,0
15327,1
8506,1
3741,0
9837,1
8238,1
1656,1
1628,0
1659,0
12982,0
6642,1
8696,0
15143,0
17537,0
46,1
3078,1
5066,0
15875,1
5495,0
15245,0
7117,1
3920,0
3221,0
3834,1
3537,0
12816,1
3257,0
15092,1
13362,0
17188,1
16012,0
2973,1
13243,0
9103,1
14296,1
15012,1
8968,1
578,0
10800,1
3649,1
10663,1
1534,1
4861,0
7051,0
16400,1
7727,1
11163,0
465,1
983,1
7556,1
8053,1
7030,0
12193,0
13305,0
15590,0
4074,0
6735,0
14698,1
4629,0
16631,0
8690,0
14949,1
6511,1
14804,0
11524,1
1166,0
7909,0
17028,1
5850,0
15169,1
1947,1
2387,0
10653,0
10925,1
1496,0
16234,0
13281,1
148,0
3133,1
6687,1
16433,0
962,1
17371,1
11830,1
12631,1
8342,1
181,1
17859,0
6113,0
6329,0
13367,1
1042,1
83,1
16539,1
12487,0
1560,0
5130,1
14507,1
10386,0
257,0
4712,0
11033,0
7610,0
3806,1
12960,0
5231,0
372,1
7358,0
14299,0
1517,1
17592,1
1644,0
10889,0
1667,1
17550,0
13482,1
4343,0
11984,1
4443,0
12627,0
12277,1
13925,1
14847,0
9079,0
14252,1
859,0
3713,1
9090,0
15956,1
8666,1
7588,1
9017,0
14059,1
8203,0
13101,1
13219,0
8653,1
10073,1
12278,1
14329,1
16948,0
16641,1
