,Y
11469,1
20850,1
17951,0
3377,0
16491,1
17399,0
27495,1
21885,0
17679,1
14426,0
19624,1
22246,0
5813,1
17541,0
18050,0
27605,1
27793,1
17782,0
7061,1
28020,0
7232,0
25823,0
9624,0
16053,0
12804,1
3056,0
25508,0
6081,0
23002,1
5653,0
5826,0
15721,1
28396,0
22528,1
362,0
1431,1
27765,0
4973,1
10411,1
22588,1
3914,0
2697,0
8209,0
22206,0
27674,1
1634,1
4868,1
29029,1
14398,1
590,1
16394,0
15657,0
21528,1
20086,0
24420,0
23034,1
16794,0
7352,1
5957,0
1447,0
7217,1
13934,0
10762,1
18718,0
17590,1
4716,1
29174,0
823,0
2003,0
17155,0
25217,0
17578,1
27915,0
16685,0
6966,1
26578,1
23043,0
21736,0
20339,0
1171,1
10787,0
20076,0
12856,0
6251,1
12489,0
26134,1
25348,0
16194,0
27488,1
3118,1
23948,1
9381,1
25582,0
11312,0
18534,1
174,1
729,1
24762,0
10760,1
2725,1
16681,1
20885,1
27200,1
1632,1
6092,0
16229,0
18802,0
21710,0
11681,1
9416,1
27300,1
21392,0
10707,1
18916,0
26735,0
3171,0
6115,1
11157,1
2485,1
4875,1
2659,0
24162,1
6113,1
20567,0
6408,0
447,1
13574,0
20520,0
13669,0
13753,1
21346,0
13359,1
8778,1
16244,1
28504,0
812,1
4009,1
7135,0
20409,1
23600,1
2792,0
4295,0
11128,0
16669,1
1306,0
26764,1
23710,0
14869,0
17510,1
17790,0
23731,1
22963,1
10763,1
6291,0
14628,0
28672,1
1338,1
21631,0
25535,1
24038,1
5354,0
881,1
5999,0
11111,1
1756,0
27943,0
13883,1
12778,1
9257,0
21597,0
13959,0
15959,1
14113,0
3393,0
7055,1
22960,0
10474,0
19019,1
24005,1
952,0
6088,0
168,0
22546,0
2922,1
5581,1
4729,1
28784,0
9543,0
11640,1
29102,0
9041,0
23120,1
11755,1
29418,1
26571,1
10889,0
16631,1
17517,1
8868,1
12755,1
17800,1
19959,1
15043,0
20200,0
22325,1
24689,0
26069,0
16330,0
13533,1
16905,0
5402,1
28893,0
3216,0
11262,0
23389,0
730,1
8217,1
22764,1
13598,0
9227,0
1539,0
8964,1
17955,0
24986,0
6900,0
2827,0
19521,0
15976,0
12421,0
22899,0
22162,1
19286,1
18657,0
25685,0
22719,0
6946,1
17381,0
5545,1
13176,0
28070,1
28891,1
7388,0
8808,1
19547,0
20878,0
18326,0
2927,1
3598,1
3179,0
19042,1
1508,0
11937,0
629,1
732,0
4628,0
1963,1
10081,0
14915,1
5362,0
23616,0
15694,1
12756,0
21588,1
2991,0
7989,0
4711,0
23340,0
15183,1
23695,0
12399,0
21339,0
3850,0
25272,0
24165,1
8279,1
574,1
14076,0
14805,1
10699,0
10581,1
24230,1
1460,1
6154,1
28466,1
2121,0
28191,0
29855,0
29781,1
1114,1
20696,0
28889,0
2941,1
24994,1
21136,0
3094,1
16603,1
19876,1
12306,1
8981,1
2429,0
10307,0
16829,0
22204,1
26329,0
29396,0
16642,1
27891,1
1063,1
13983,1
17649,0
6168,0
11049,1
3429,0
20601,0
18965,1
27500,1
2573,0
7525,0
13645,1
20232,1
12881,1
7710,1
27960,1
21605,0
20052,1
26287,0
25883,0
1676,0
6602,0
25691,1
16546,1
24384,0
27504,1
11917,0
3182,0
6784,1
28727,0
16261,1
7939,0
4050,0
10266,0
5699,1
8821,1
9845,0
13238,1
25027,1
13127,0
8732,0
2423,0
11854,0
5905,1
13684,0
16252,0
4581,0
6317,0
11799,0
4150,1
3732,0
5632,0
4204,1
15576,1
19722,1
21702,0
25230,1
21845,1
11696,0
25076,1
12663,1
3823,0
23294,1
17456,1
5401,0
27005,1
612,1
5374,0
8780,0
14749,0
18116,1
15686,1
18151,1
10370,0
27248,1
29738,1
26839,1
12890,1
16791,1
14581,0
22836,1
20258,1
8953,0
9588,1
18094,0
20823,1
3007,1
18847,0
19707,0
26512,0
11591,0
25040,0
28637,1
20517,0
23344,1
11511,1
25552,0
20708,1
13845,0
25123,0
9171,1
18888,0
13381,0
25769,1
25273,1
2815,1
16700,0
28477,1
21230,1
14952,1
22391,1
1995,0
9409,1
1960,0
3444,1
60,0
1502,1
17574,0
11054,0
28698,1
19379,0
25419,1
11725,1
8774,0
13912,0
13122,1
5511,1
6199,0
8585,1
15465,0
1904,1
22316,0
18519,0
13638,0
2691,1
25165,1
7092,1
13787,0
26939,1
6745,1
1469,1
18049,1
6970,0
19698,1
29998,0
20870,1
21469,0
25482,0
29561,1
18574,1
13691,1
29114,1
5554,0
9749,1
7882,0
16773,1
15578,1
28455,0
22883,1
25566,0
26397,0
7640,1
3918,1
5292,1
4787,1
9507,1
20065,0
27644,1
17767,0
7139,1
2823,0
13000,0
2675,0
7680,0
18214,0
12059,0
19856,1
7133,0
24733,0
2415,1
16799,0
3186,0
11865,0
7499,0
17701,1
28302,0
21684,1
28601,0
14766,0
17984,1
7648,1
14042,1
23339,0
24645,0
14773,0
9270,1
4936,1
29296,0
2585,0
27759,0
16142,0
12196,1
16005,1
14957,0
8810,1
15042,0
26960,1
24879,0
722,1
11645,0
3747,0
585,1
27718,1
7822,1
2185,0
14756,1
26175,0
14360,0
9725,0
1576,1
26746,0
24604,0
7347,0
16736,1
12476,1
11335,0
9110,1
1578,0
14763,1
14932,1
25939,0
25819,1
12413,1
29499,1
20328,0
17033,0
17126,1
23768,0
19681,0
6323,0
11344,0
1603,1
28245,1
10312,0
24154,1
15963,0
1588,0
25248,1
27918,0
13537,0
953,1
4501,0
16906,1
18635,1
3080,0
8299,1
21518,1
20940,0
26052,1
27566,1
6944,0
14150,1
29740,0
7372,1
1718,1
15133,1
19245,0
23602,0
8517,0
10702,0
11731,1
18427,1
18452,1
6167,0
2570,1
12355,1
8352,1
22887,1
28495,0
20070,1
11297,1
5893,0
21553,1
29073,1
9912,0
15471,0
27205,0
28024,0
10226,1
29479,0
1152,1
8766,0
20876,1
28980,1
14942,1
6083,1
11368,1
25930,1
9496,0
423,1
28699,0
29874,0
21383,0
28378,1
6863,1
21497,0
1395,0
6717,0
19375,1
25519,1
28838,1
27530,1
519,1
19836,1
29711,1
29441,1
7263,1
3603,1
15755,1
11399,1
12639,1
22773,1
6635,0
24933,1
10743,0
9197,0
2235,0
26305,0
15506,0
4590,0
5920,0
2307,1
9594,1
16024,1
29674,0
27678,0
17941,1
10392,0
23910,0
18099,1
15388,1
5689,1
19436,0
20797,0
28575,0
1983,0
13642,0
15806,1
2260,1
2509,0
31,0
29227,0
9834,1
24220,0
22201,1
1619,0
638,1
2088,0
28641,0
11023,0
7925,0
15940,1
4374,0
4585,1
23957,1
6588,0
10228,0
8511,0
18294,1
23493,0
28175,0
21613,1
26215,0
24836,1
20318,0
13947,0
16953,0
18688,1
20006,1
2814,0
9080,0
13207,0
6225,1
5631,1
18100,0
23846,0
25234,0
17054,0
5453,1
8704,1
4726,1
17751,1
25609,1
29891,1
10986,1
28137,0
2948,0
24106,0
16767,0
19047,0
21005,0
12473,1
14956,1
23184,0
1121,0
5580,1
10473,0
28798,0
22076,1
4407,0
20551,0
3077,1
13125,0
28996,0
6226,0
24995,1
27740,1
6682,1
2866,1
25878,0
25236,0
13687,1
29551,0
24120,1
15220,0
27122,1
4089,1
28095,0
26892,1
15512,0
6354,0
14168,0
27083,0
17709,1
20367,0
1644,0
12928,0
2680,0
8767,0
15215,0
25333,0
4182,1
17608,0
8615,1
25781,0
21519,1
15305,1
14237,1
8400,0
11789,1
20955,1
16133,0
23761,1
8255,1
11207,1
20135,1
29705,1
93,1
6027,1
26944,0
19874,1
14422,0
23290,1
22559,0
14627,1
29150,0
3422,0
1749,0
22561,1
19168,0
13748,0
21943,0
5167,0
10051,0
28489,0
21696,0
3170,1
17745,1
18107,0
22871,1
28386,0
7856,0
18101,0
9063,0
1238,1
12627,1
3589,1
501,0
27464,0
26819,0
5650,0
29595,0
24327,1
27731,0
25483,0
17982,1
428,0
12087,0
5903,1
24917,0
20188,1
24407,1
21963,1
8285,0
630,1
25940,0
11635,0
8417,0
3566,0
23260,0
15218,1
20159,0
18606,0
9201,0
2137,0
7020,1
7594,0
17460,1
29508,0
19141,0
10834,0
14198,0
18443,1
10375,0
20958,0
11966,0
16278,1
6962,0
10712,1
13063,1
12707,1
4458,0
25146,1
5591,0
15365,1
1477,1
21563,0
24681,0
6502,1
4233,1
27631,1
28858,1
8355,1
1612,0
6387,1
3128,1
20673,0
18638,0
793,1
830,1
15697,0
18778,0
17283,0
584,1
17756,1
23833,0
11322,1
13250,1
20143,1
12129,0
23632,0
10530,0
15799,0
4694,0
49,0
17920,1
22641,0
13413,0
4194,1
12992,0
21204,0
20636,1
14961,1
27313,0
15827,0
8908,1
11843,0
22997,1
641,1
10259,0
4133,1
28997,0
14493,0
20707,0
4509,1
11460,0
12980,0
21827,1
21826,0
5439,0
17027,1
4550,1
11149,1
15421,0
13064,1
3797,1
23405,1
5467,0
20438,1
7548,0
3465,0
24599,1
3586,1
16479,1
22130,0
16702,0
10931,1
2465,1
26473,1
21990,0
2739,1
26222,0
7470,0
2969,0
21670,0
8324,0
29702,1
15725,0
19249,1
13796,0
29681,1
20417,1
25790,0
18553,0
27756,0
17561,0
21958,0
12923,1
21055,0
29548,0
29309,0
20294,1
21808,1
9104,1
20167,1
20191,1
29152,1
15865,1
20712,1
26361,0
845,1
12599,1
464,1
13874,1
18043,0
25827,0
8010,1
28696,0
22980,1
14616,0
17284,1
5965,1
17824,0
9346,1
18020,0
16458,1
10315,0
1851,0
10658,0
28148,0
16420,0
24967,1
6504,1
6890,0
16822,1
18873,1
13885,1
8637,1
26826,1
25626,0
14180,1
23153,0
3239,1
12116,0
15419,0
7778,1
7260,1
21860,1
12703,1
8557,1
785,0
9023,0
23660,0
5677,1
21628,1
1419,1
22140,1
29808,0
14352,1
28045,0
12863,1
29910,0
11209,1
29487,1
11729,0
12590,1
27896,0
3764,0
23588,0
2334,0
11954,1
846,0
18092,1
14257,0
23779,1
29211,0
8106,1
14441,0
5077,0
23179,1
20923,0
16860,1
28555,0
24400,1
5687,0
5709,1
1444,0
21755,0
20410,0
11770,0
6030,0
10043,1
7857,1
22199,0
14266,1
12156,1
10858,1
23978,0
18749,1
13702,1
12067,1
9917,1
12468,1
11771,1
8414,0
5166,0
27115,1
25063,0
29042,0
11080,1
26093,1
19435,0
24271,1
15812,0
23327,0
15200,0
25222,1
6267,0
17656,0
1848,0
16041,0
14828,0
13444,0
10113,0
23683,0
27384,1
19955,0
19486,1
12736,0
19173,1
24916,1
4957,1
8989,1
16437,1
9545,1
25713,1
6894,0
28337,1
3867,1
12576,1
25633,1
26577,0
3145,0
8406,0
12652,0
28066,0
25945,1
24727,0
18176,1
23143,0
28180,0
19639,1
22572,0
8599,1
5966,1
7342,1
19013,0
4534,0
2495,0
22139,1
10180,1
21001,1
9121,0
2937,0
2544,0
7694,0
3240,0
14770,0
14725,1
6161,1
29100,0
21680,0
15073,1
7487,1
24078,0
27792,1
13414,1
10052,0
28752,1
23274,1
2146,1
3414,0
2035,1
19391,0
1677,0
19692,0
13094,1
345,0
3923,0
23830,1
23010,0
18188,1
4248,1
13920,0
1,0
14131,1
4652,1
7686,1
17630,0
15658,1
11404,0
16697,0
26456,1
18748,1
23775,1
20059,1
7274,0
26847,0
19078,1
7926,1
3196,0
3432,0
28586,1
19789,0
22680,0
18645,0
6165,0
28950,1
12100,0
3283,0
8282,0
7444,0
24844,0
28529,0
3194,1
19416,0
27188,1
6008,0
1614,1
24847,0
11208,0
8472,1
1938,0
2414,1
7233,1
23293,1
8424,1
10954,0
1734,0
15296,1
6743,1
29028,0
29407,0
13205,1
29180,1
24086,1
19807,1
18861,0
9032,0
3398,1
4851,1
16996,0
17034,1
12051,1
18128,0
16732,1
17993,1
7264,0
7130,0
3946,1
17841,0
24649,1
8828,0
26580,0
14376,1
15233,1
13157,0
12216,0
14862,1
16349,0
8149,1
9698,1
25201,0
24218,1
10894,1
26343,0
10317,1
15695,0
14959,0
3508,1
27112,0
1485,0
23871,1
1241,0
14333,0
6768,0
27929,1
13614,0
15090,1
6481,1
29308,1
7455,1
368,0
20226,0
9405,1
181,1
10298,0
25748,0
12959,1
26726,1
3389,0
7951,0
1405,0
8884,1
16801,1
2344,1
569,1
18602,0
7117,1
23607,1
5378,1
2687,0
19984,0
9281,0
17913,0
22955,0
20842,1
9078,1
6048,1
23512,0
28930,1
29010,1
5370,0
7878,0
22655,0
3082,0
19205,0
14800,0
27407,1
19612,1
9318,0
29383,0
28823,1
9071,1
16130,1
2496,1
19368,1
4125,1
26969,1
18200,1
17097,1
993,1
8407,1
11501,1
10521,1
25569,1
2958,1
7456,1
12706,0
8438,0
28952,0
25742,1
5842,0
1998,0
14562,0
26171,1
26730,1
23912,1
22181,0
16376,0
7265,1
28629,1
19579,0
29298,0
22178,1
1858,1
15055,1
2234,0
8271,1
19449,1
13427,1
20343,0
14911,0
23701,0
9106,1
10806,0
28723,0
20364,1
11882,1
8390,0
9111,1
18516,1
25292,0
10399,1
14182,1
21440,1
21127,0
16078,1
10867,1
9846,1
605,1
23430,1
15016,0
4939,1
12908,0
26396,1
4020,1
24583,0
2971,1
17704,1
8110,0
26894,0
10136,1
19073,1
19490,0
12158,0
27149,0
17515,1
20416,0
26260,0
16714,0
22297,0
12107,0
8564,0
19224,0
25744,0
20642,1
16750,0
25993,0
6033,0
10612,1
17154,0
11806,1
5160,0
28819,0
11407,0
27786,1
29113,1
9982,1
9377,1
20353,0
25200,0
6990,0
16139,0
28430,1
21881,0
11902,0
25908,0
12143,0
11084,1
12112,1
24686,1
14874,1
10329,0
21533,1
16163,1
25497,0
6320,0
15746,0
8848,0
6676,1
20519,0
8613,1
4667,1
5486,1
11295,1
14990,1
7990,1
10544,0
1390,1
2345,1
27939,1
19775,0
16326,1
5780,1
23418,0
4735,0
22878,1
6316,1
6897,0
25017,1
11481,1
23987,0
24047,0
6753,0
1138,1
26751,1
22189,0
7308,0
8057,0
3529,0
9790,0
347,0
2965,1
1099,0
18711,1
6437,0
12936,1
27153,1
13521,0
28591,0
18549,1
3143,0
11274,0
24152,1
25592,0
14772,0
18952,0
29012,0
21477,0
27332,1
20713,0
22534,1
16425,0
967,0
1442,1
28112,0
24814,1
27980,1
10293,0
6352,0
20838,1
1233,0
17316,0
22260,1
15204,0
10201,1
6800,1
18811,0
10368,0
1760,0
19976,1
9035,0
15182,0
29628,0
8172,1
10025,0
322,0
4883,1
26170,1
25006,0
25934,1
21025,1
13565,1
1128,0
29294,0
16519,1
19802,0
7022,1
22240,0
11463,0
19981,0
28151,0
8151,0
20161,0
9989,0
26656,0
11877,0
12648,0
22730,0
19285,1
14241,0
1117,0
17915,1
29601,1
20787,0
26501,0
21679,0
5481,1
28299,0
16738,0
29400,0
12001,1
11853,1
15883,1
9125,1
9128,0
28117,0
5909,0
19992,0
14334,0
11746,0
19989,1
15608,1
25285,0
22892,0
8161,0
874,1
28747,1
9302,1
4915,0
95,1
23207,0
6930,0
19051,1
13290,1
19603,1
24756,0
19766,1
22083,0
1792,0
2807,1
27753,1
21291,1
3310,1
26112,1
6779,0
8750,1
9258,0
6615,1
22409,0
9669,1
10785,0
20608,1
19087,1
27590,0
27280,1
12950,0
2593,0
16938,1
27480,0
3668,1
19354,0
17900,0
17141,1
17670,1
3731,0
7726,0
7601,1
12566,1
2862,0
16865,1
12125,0
2173,0
10121,0
15358,1
5561,1
13090,0
23413,1
7478,1
24475,0
26689,0
24153,0
27096,1
25205,0
13331,1
24133,0
27473,0
26576,1
21671,1
3151,1
4253,0
15426,1
6281,0
22144,0
4743,0
21259,0
28545,1
3464,1
4217,1
1204,0
12018,1
2113,0
12972,1
17624,1
27168,1
18189,0
22925,0
21248,0
24581,1
21452,1
11247,0
19568,1
4950,1
11690,0
26484,1
26929,1
22624,1
1242,1
421,0
19190,0
1777,1
21751,1
25047,1
11835,1
29129,1
4852,0
14170,0
5079,1
26628,0
29410,1
27790,0
9949,1
2001,1
3920,0
19278,1
27676,1
9025,1
27601,0
24178,1
29915,1
7940,1
22787,0
28164,1
15450,0
23849,1
13471,0
773,0
582,0
6942,0
4309,0
7698,1
21394,0
9987,0
27545,0
708,1
18374,0
23495,0
4799,0
29016,1
14326,0
29234,1
22954,1
5103,0
7270,1
18174,1
27119,1
2717,1
7751,1
4824,1
20230,0
10849,0
17737,1
13371,0
12066,1
18745,1
2836,1
21104,0
18360,1
24210,0
29953,0
22291,0
21573,0
13218,0
27679,0
22554,1
28387,1
18649,1
23771,0
25740,0
4933,1
16396,0
10537,0
12443,1
7032,0
26044,0
3516,0
11224,0
27004,1
18328,0
15517,0
22508,1
28315,1
14976,1
3864,1
21349,0
17923,0
18112,1
24039,1
26262,1
29859,1
10792,0
28594,1
10869,0
649,0
24790,1
4397,0
22679,1
21373,1
17506,1
14679,1
7207,0
7086,0
5695,0
24620,0
26599,0
14930,0
20796,0
15571,1
19445,0
27944,1
2797,0
10162,1
26335,0
10856,1
22590,0
15829,1
26497,1
24768,1
16463,0
18503,1
13336,0
2983,1
20024,0
6526,0
9953,0
21953,0
17689,1
9891,0
9940,1
29858,1
11596,0
27033,1
2420,0
4410,0
27284,1
15295,0
4531,0
2134,0
26231,0
16068,1
16712,0
7708,0
18761,0
7345,0
11754,1
4355,0
10059,0
22684,0
26158,0
13555,1
8034,0
11346,0
1970,0
28008,1
13588,0
7980,0
2310,1
18578,1
3877,1
19830,1
21184,1
10590,1
10920,0
10527,0
21464,0
9983,0
10898,0
13346,0
3634,1
20785,0
21556,1
27795,0
5303,1
8208,0
7584,1
19740,1
9951,0
29217,1
29720,1
2853,0
18999,0
19562,0
18616,1
25920,0
12223,0
10173,1
23303,1
22576,1
29416,0
29746,0
19887,1
4516,1
20706,1
26450,0
12342,1
14743,1
162,0
29526,1
12205,1
17605,1
9495,0
8274,0
2855,1
23637,1
20008,0
23070,0
17203,1
9786,0
20222,1
22942,1
24546,0
12127,0
24313,0
22398,1
26566,0
10756,1
15607,1
2632,1
25757,1
23506,0
4867,1
26933,0
22136,1
25397,1
5084,1
17089,1
8932,0
7837,1
21787,1
13421,1
16183,0
2407,1
6321,1
25737,0
4738,1
1816,0
14179,0
22844,1
10393,0
26864,1
6819,0
24574,1
10794,1
7768,0
10881,0
6179,0
14623,1
23500,0
17110,1
25459,1
9200,1
26607,0
22300,0
8729,1
29676,0
2923,1
25774,0
9838,0
684,0
236,1
3983,0
5388,0
23946,0
25100,0
8901,1
9757,1
7911,0
1863,0
29311,1
8467,1
28343,1
28606,1
7161,0
9031,0
26457,1
28071,1
20429,1
5728,0
10278,1
23629,0
12977,0
6342,1
25407,0
23980,0
8752,0
11527,1
465,1
20361,0
7218,0
2112,1
3417,0
23939,0
13385,1
13357,0
4598,0
5538,0
747,1
15491,0
2160,1
1972,0
28487,0
12598,0
7803,0
6315,1
16926,1
18124,1
22116,0
16900,0
27936,0
14346,1
5720,1
15689,1
1155,0
16729,1
7031,1
21978,0
26316,1
8891,0
9026,0
8593,1
27964,0
29514,1
8125,1
8233,0
19250,0
4584,1
19079,0
10902,0
11512,1
17361,0
115,0
18561,1
16353,1
29900,0
19020,0
4294,1
22401,0
27667,0
2777,1
3820,1
7281,0
71,0
24482,1
4042,0
9765,0
28213,1
25113,1
23048,0
19999,0
14745,1
18320,1
24325,0
21807,1
15384,0
19195,0
23492,1
15014,0
2255,1
974,0
21379,0
25297,0
14439,1
7221,1
16523,1
5209,1
3440,1
3078,1
23217,1
23487,0
19555,1
2322,1
941,1
27487,1
29158,1
7839,0
2636,1
24598,1
19236,1
6857,1
25385,1
28607,1
7835,0
27855,1
7716,1
18316,1
26661,1
22751,0
2949,1
29760,1
3400,0
27009,1
28806,0
23447,0
25386,0
17183,0
8614,1
5275,0
27743,1
19741,0
27339,1
11109,1
18306,0
19030,0
22468,1
7153,1
22872,1
17406,0
1104,1
24640,0
29312,1
2879,0
5015,1
15564,1
21982,1
5914,1
22109,1
5397,0
24317,0
8957,0
20350,1
2218,1
7943,1
3546,1
8670,0
21737,1
16892,1
9789,1
13577,1
11343,1
14509,1
302,0
26958,0
5990,1
13350,1
23620,0
22091,0
26974,0
163,1
16453,0
21200,0
6272,0
6181,0
16358,0
27061,1
24352,0
23623,0
8188,0
2194,1
3602,0
15579,0
27950,0
28485,1
6049,0
25643,1
17138,1
8114,1
17939,1
25390,1
27966,1
22869,0
21984,1
25276,1
1039,1
10824,1
7994,0
20310,0
26846,1
21449,1
29390,1
9274,0
20570,0
19799,1
24408,0
2774,0
3237,1
13929,0
15795,0
5235,0
20775,0
23838,1
21389,0
19400,1
8695,0
13595,1
26551,0
13045,1
29546,1
13575,1
18938,0
27533,1
7023,0
8743,0
14127,1
11663,1
17367,0
24794,0
13721,0
23598,0
16250,0
475,0
3707,1
18303,1
24525,1
27507,0
5330,1
1145,0
689,1
10868,0
28129,0
1332,0
29457,1
21414,0
4427,0
20606,1
17710,0
23156,1
29429,1
24592,0
25615,0
5860,1
23433,0
21377,0
23015,0
9208,1
26157,0
12309,1
27042,0
7268,0
9310,0
11127,0
3892,0
28181,0
7544,1
14305,1
9469,0
24207,0
5445,1
17743,1
3601,0
11667,0
18528,1
20857,0
29144,1
13819,1
1730,1
9373,0
28633,0
13723,0
12214,1
7226,1
4823,0
2928,1
10863,0
8136,1
2831,0
6925,1
19099,0
23266,1
29671,0
18399,1
4163,1
21415,1
16620,1
22257,1
9069,0
18256,1
29060,1
13457,0
9886,1
12946,1
28716,0
27685,1
17896,1
21586,0
29352,0
18906,0
10353,1
27006,0
9678,1
320,0
13709,0
11251,0
26747,0
11533,1
13386,1
14526,0
9191,0
22703,0
19809,0
24261,0
14844,1
8214,1
13393,0
1591,1
17996,1
16178,0
595,1
5135,1
4373,0
27251,0
29666,0
19785,0
25447,1
23054,0
3138,0
23313,0
20003,0
22775,1
6086,0
25306,1
15401,0
3257,0
22737,0
23592,1
24342,0
15761,1
2962,1
5106,1
15147,0
16193,1
11993,1
13482,0
29473,0
25315,1
18366,0
7587,0
16602,0
9166,1
29248,0
8428,1
1429,1
1262,0
10445,1
27104,0
10272,1
17861,0
28638,1
23918,1
18499,0
21869,0
16268,1
18391,0
481,1
26293,1
7792,1
16758,1
9420,0
18069,0
10538,1
16881,1
22446,0
17059,0
17878,1
1007,1
6519,1
19804,0
9731,1
18191,1
25780,1
29351,0
9977,0
19824,0
23627,0
6614,0
21595,1
11245,1
21235,0
14314,1
1106,0
15787,1
3320,1
19397,0
19866,0
25606,1
15081,0
5854,0
8535,1
17891,0
7038,1
16913,1
13488,0
26133,0
19754,0
21114,0
5635,0
9561,1
24523,1
10979,0
20679,1
18026,0
22810,0
27776,1
24852,1
29626,1
16450,0
12128,0
25033,1
560,0
804,1
9393,1
2433,0
27650,0
9447,0
16511,1
17636,1
12578,0
20779,1
8194,0
4622,1
4398,1
20868,1
1136,1
25671,0
22744,0
6036,0
18985,0
23717,0
14512,0
15568,1
11999,0
16925,1
24369,0
8734,1
22428,0
17837,0
25917,0
27878,1
17821,1
21105,0
18627,1
24697,1
10195,0
343,1
29237,0
19597,0
4750,1
5882,0
20396,1
6094,1
9803,0
16419,0
18734,1
28902,0
26032,0
7931,0
6511,1
25104,0
1635,1
2599,0
1061,1
11377,1
9211,0
3700,1
25097,1
22485,1
18495,1
10157,0
26528,0
19765,1
10105,1
8408,1
20322,0
2526,0
1435,0
12279,0
29365,1
12924,0
2022,1
28033,1
16832,1
28886,0
12574,1
26176,1
20541,0
9966,0
10403,1
4124,0
29955,1
4160,1
7183,1
29270,0
29682,1
29879,0
53,1
13969,0
15849,0
4907,0
15422,0
19489,1
26782,0
28456,1
18919,1
27567,1
9679,1
6282,0
10253,1
12163,1
4315,1
20224,1
10125,1
20041,1
5450,1
14278,1
25687,0
3256,1
26449,0
21749,0
25531,0
15127,1
15304,0
16887,0
28261,1
15525,0
22096,0
14514,1
26637,1
4256,1
7790,0
19119,0
2699,0
2087,1
10905,0
20650,1
15408,1
15472,1
10305,1
2567,0
29464,0
3830,0
17418,1
713,0
23971,1
17048,1
21926,1
2028,0
2904,1
24839,1
11232,1
15913,1
19530,1
28209,0
17669,1
27642,1
26202,1
1765,1
17534,0
12202,1
11144,0
16435,1
3060,1
1479,1
23242,0
3799,1
6972,1
4953,0
19086,0
10960,0
10022,0
14900,0
19347,0
12308,1
1309,1
24891,0
10030,0
23406,1
15444,1
24874,1
9880,0
11037,0
14841,0
13997,0
12768,0
10389,0
12918,1
4587,0
8603,0
16703,1
23756,1
15937,1
10221,1
28351,0
24805,0
9074,0
2073,1
10823,0
25289,1
10933,0
29887,0
13317,1
29811,0
18019,0
14721,0
8779,1
17169,0
23625,1
15149,1
4014,0
11540,0
27343,1
15652,0
14515,1
2438,1
17794,0
23455,1
234,1
24094,0
26182,1
13315,0
11482,1
15049,1
21120,0
979,0
22045,1
11508,1
13704,1
20276,0
7530,1
25036,1
20124,0
9179,0
16380,0
25906,1
3779,0
29432,1
2909,0
10080,0
28334,0
4117,1
19109,0
69,1
8460,0
10118,1
24201,1
5053,0
17998,1
10460,1
26246,1
9286,0
19733,1
20118,0
28953,0
24560,1
6634,1
11930,0
14256,1
26891,1
15888,1
8720,0
20685,1
26685,0
9098,1
4976,0
5732,1
2895,1
23352,1
16271,0
29903,0
3853,1
23716,1
21149,0
27957,0
20790,0
11357,1
1739,1
18183,1
9995,0
24337,0
24871,1
14502,1
29747,1
23754,1
16109,0
15553,1
19248,0
2390,0
21610,1
20097,0
22758,1
117,0
6423,0
803,1
2378,1
12996,0
13123,0
25182,1
18197,1
1422,0
29985,1
21017,0
8317,1
9046,0
18750,1
1461,1
13764,1
11162,1
7165,1
28677,1
5513,1
16935,1
1594,0
196,0
12903,0
13992,0
1548,0
17776,0
28352,1
6577,0
29272,0
11852,1
18884,1
18764,0
6870,1
11927,0
27986,0
9702,0
18941,1
16813,0
10098,1
28724,0
18632,0
9133,0
7559,0
20526,0
9617,0
19407,1
17890,1
4780,1
6112,0
26675,0
12439,0
13180,1
4895,1
20539,0
8380,1
27290,0
5011,1
27496,0
10605,1
26651,0
7937,1
19039,0
27664,0
28782,1
192,0
12849,1
9532,0
22031,0
13938,0
1513,0
7932,1
20019,1
29326,1
6721,1
16869,1
28605,0
19136,0
11103,1
11060,0
1731,1
6020,1
5273,1
1819,1
19849,0
26709,1
16530,1
26048,0
5198,0
3665,0
9868,0
4205,1
24101,1
27762,0
25672,1
7254,1
3789,1
8623,1
5894,0
9764,0
4322,1
22823,1
19363,1
3131,0
14375,0
28264,0
10103,1
4273,1
5255,0
16666,0
2223,0
12484,0
6174,0
17204,0
20917,0
11704,0
20888,1
16916,0
11798,0
11436,0
11384,1
11418,0
13899,0
12701,0
13937,0
29443,1
10457,1
29057,1
533,0
11932,1
14271,0
14100,0
26525,0
2821,1
1957,0
22394,0
9017,1
966,0
11445,0
24626,1
8915,0
6360,0
17693,1
4538,0
20169,1
25467,1
13683,0
1711,0
14080,1
22057,0
7517,1
27338,1
13511,1
21089,0
19457,0
25787,1
27095,0
7236,1
25163,1
18296,0
15748,1
22806,1
2938,0
18730,0
29661,1
10132,0
17877,0
10565,1
13625,0
27851,0
617,1
4573,0
20035,1
3485,0
6383,1
8094,1
10437,0
15511,1
13630,1
7665,1
2580,0
2262,1
2021,1
27802,0
9305,0
29684,1
28087,0
14264,1
2538,1
29356,1
10394,0
20109,1
18817,1
17404,1
25735,1
1160,0
17822,0
21156,0
21932,1
7744,0
10724,0
15396,0
13183,1
1796,0
15918,0
29275,0
3410,0
24565,1
18664,1
21933,1
21700,1
28670,0
23114,0
13339,1
2545,0
22804,0
27613,0
16023,0
18059,1
15863,1
6220,0
3910,0
27910,0
27531,0
29216,0
4108,0
724,0
9429,0
19810,1
13803,0
