,R,Q,A
6410,12.982314686858556,0,0
2046,0.3639987205453892,0,1
7844,4.44688524409089,0,0
8591,6.226147606526137,0,0
8297,2.0831934927459117,0,0
11844,-9.003499784906518,3,1
4192,-3.7202729553549707,3,1
5753,-2.36256124278729,3,1
8321,1.219188976149919,0,1
6957,-5.955043329671737,3,1
18837,2.7545215507781635,0,0
14178,3.27282467780723,0,0
22312,-6.689491855419282,3,1
23017,3.274867628002605,0,0
3782,6.311335715643224,0,1
2136,4.972764490286409,0,0
1803,-7.28225476987272,3,1
4998,-8.095855539340269,3,1
25122,3.9774858733236513,0,1
26968,8.264702487445721,0,0
11173,-7.15235277603309,3,1
29175,3.6750641717440393,0,0
25529,1.9305440080541634,0,0
1793,9.58322759635709,0,0
10264,4.700505403308091,0,0
23072,5.9380072156513215,0,0
19370,6.469088640585724,0,0
9922,2.971238594529139,0,0
2007,2.154026764511066,0,0
14265,7.460706240647468,0,0
26963,22.564328630576302,0,0
10398,2.697309792620512,0,0
21812,0.4002372322415759,0,1
5766,2.6587098898990362,0,0
13222,10.691720312302092,0,0
22210,-8.028699247081981,3,1
1504,0.23806106450581055,0,1
10512,-3.8640802798374514,3,1
16329,4.083987913507394,0,0
23180,8.074879768974025,0,1
4909,15.407689413019426,0,0
26265,10.583884344128968,0,0
21526,-6.890433967283549,3,1
8367,4.299707896387037,0,0
2037,1.4315487732171466,0,1
8347,-0.8941665209090246,3,1
13278,-7.5340028049846826,3,1
6028,-6.251426301765746,3,1
201,5.95364813475053,0,0
294,2.8797017949505537,0,0
15356,8.092616291572593,0,0
28648,4.8392529732624805,0,0
2471,-8.34617783364671,3,1
26520,-7.6672135488774895,3,1
23130,3.973865091726652,0,0
28021,6.526330251196445,0,1
16899,-6.3916954613336765,3,1
19252,-8.265216172026895,3,1
27102,-3.139053286150234,3,1
51,-6.702408645629912,3,1
6143,-6.420432757562734,3,1
29598,-4.760864237622668,3,1
29571,-4.650614687229002,3,1
3584,12.260789214968533,0,1
20710,1.2077859968561513,0,0
15717,8.10302605569845,0,0
13132,-0.18973492518391133,3,1
13449,-8.307303424927799,3,1
11506,6.076328811451644,0,0
8816,-4.879569459356153,3,1
20644,-3.8429013960073313,3,1
21770,3.732106274182292,0,0
26794,2.2798446391372664,0,0
13967,1.9310771222902678,0,0
21758,-8.415152444955943,3,1
25262,-2.256569418335646,3,1
19519,1.09761943308582,0,0
166,4.00143141616952,0,1
19443,-4.797208252274606,3,1
14105,3.0430396546495273,0,0
9842,0.6959346253377139,0,0
10926,-2.319131930411177,3,1
28824,3.6373192985527494,0,0
12650,7.331030915010082,0,0
29307,8.775594767505211,0,0
28519,1.7981015976533916,0,0
9395,-2.7970107555537522,3,1
16815,-6.499165414113961,3,1
15565,-7.403433178263063,3,1
12967,-8.445468984785549,3,1
3149,-8.057910397082066,3,1
22355,7.049358281295576,0,0
25524,1.1006421072773485,0,1
18836,12.260956664475536,0,0
27354,0.6703231674308976,0,0
16663,-6.029745936284692,3,1
23983,-3.9638059617065498,3,1
10679,-5.587981648181012,3,1
20403,3.462672257111049,0,0
26458,2.142971002267295,0,0
15162,1.033603424047772,0,0
7907,2.5897942972876367,0,0
25625,-2.566523388813213,3,1
9649,4.3145912776355875,0,0
5925,-2.1901279048532363,3,1
19846,-0.9908780164504805,3,1
25014,-3.1966862938046985,3,1
9072,2.959538861523438,0,0
4291,-6.548796037567378,3,1
3505,-5.42743547345402,3,1
3011,2.3761619948653983,0,0
5724,-4.928866845017388,3,1
3681,1.519154912710368,0,0
8069,11.631298841988755,0,0
20106,1.3657742160035022,0,0
27720,-1.4667996088380164,3,1
19906,5.539796079726016,0,0
8450,-7.547228860323553,3,1
14343,22.003195213935204,0,0
12099,5.712047558745328,0,0
27657,2.53842411870077,0,0
21279,14.969807677171783,0,0
9924,-1.2571717292668243,3,1
9433,-7.249489269395131,3,1
13609,-6.7503242378314345,3,1
4734,-6.506460277439242,3,1
17595,7.707617326188332,0,0
11688,1.2267841520232103,0,0
28494,-9.717571961111961,3,1
422,-3.9414054219651753,3,1
23233,-0.5822192698849751,3,1
6895,2.912814973135559,0,0
17145,1.3531268347850463,0,0
7463,-3.4632800057130817,3,1
17967,3.982495914357797,0,0
23612,8.390124614414495,0,0
100,-0.2638145787883026,3,1
25250,6.351365241751015,0,0
16266,-2.808504048423247,3,1
27136,9.545969404506602,0,0
5646,5.643492642280319,0,0
5036,3.36194443553052,0,0
17694,5.286602868620165,0,0
920,3.8122660480175785,0,0
8646,-8.755364208330594,3,1
26218,-0.50675829993917,3,1
4275,-1.6975517828415327,3,1
28812,2.6363677031020245,0,0
25836,-1.496895870028501,3,1
6888,-1.577108081779187,3,1
11636,12.919690338202727,0,0
4443,1.145626992404344,0,0
11347,-3.8912544242976708,3,1
28161,0.8673851927323071,0,1
869,3.011505391381762,0,0
12140,-4.384627045403315,3,1
20392,2.3803540714367264,0,0
27506,-3.3394075902575207,3,1
5358,-8.43819687205016,3,1
25695,-6.2538397090999265,3,1
27781,-6.2402662534915825,3,1
19025,-7.1483864126578105,3,1
28553,2.694956715316077,0,0
25956,4.750926641341118,0,0
11847,-4.656285425526833,3,1
9770,1.6924723629816996,0,0
28437,2.8841277698495382,0,1
6728,-6.574802700050071,3,1
16566,10.38136810923649,0,0
27492,3.1061243997203274,0,0
13665,1.0316420003760562,0,1
24863,5.859940322092142,0,0
27076,-6.503869519756696,3,1
10095,6.195341454727508,0,0
15981,-2.662884497654902,3,1
16225,3.499447108004946,0,0
15687,-1.8515750886843758,3,1
8626,-2.745543333899855,3,1
223,-6.7723299716405245,3,1
242,11.760392221783547,0,0
1611,1.7761093176567142,0,0
21280,-6.216460880650401,3,1
2206,-4.888972444600954,3,1
4595,13.165201666293296,0,1
19803,12.090804793182308,0,0
3714,3.9573313541419046,0,0
12027,9.943245311941554,0,0
23159,-5.478140677199663,3,1
3338,2.4552312447145255,0,1
27643,2.920158489889614,0,0
26219,-3.847124173009499,3,1
19123,-6.693893276340655,3,1
20207,14.829242318708772,0,1
27400,-8.267027780442618,3,1
21316,3.39441404207525,0,0
14442,10.044153594773604,0,0
248,12.394483896108778,0,0
3419,-8.117542493607745,3,1
8284,-2.3361910845060194,3,1
11551,2.673260565334722,0,0
21757,4.117337546405151,0,0
6663,8.132638668700082,0,0
5204,5.314586537543555,0,0
8906,1.72717239063976,0,0
24425,16.744327026230515,0,0
26705,5.95884801184781,0,0
13690,3.239869573518216,0,0
4015,-5.255888099340195,3,1
27440,-0.4327017171213541,3,1
9605,5.882632116308013,0,0
15106,1.4640108432468466,0,0
28808,-7.611478410727731,3,1
15034,-3.14571804296288,3,1
14021,-8.923870992768911,3,1
15283,1.8168434316427096,0,1
3600,-6.094008770604235,3,1
11427,6.220998759935038,0,0
26249,-6.763364559817744,3,1
29584,-7.568706981646172,3,1
8977,2.82021016649149,0,0
7129,-6.258888530704461,3,1
7290,8.929023839479392,0,0
4926,-5.732018949036031,3,1
27085,-2.3191999869043514,3,1
3165,5.075288316005519,0,1
19868,-5.32570068642945,3,1
4381,2.2771528691649987,0,1
8658,2.06048978114351,0,0
22205,-6.1491007312611785,3,1
27329,2.040991913341074,0,1
20959,6.035237115179312,0,0
17104,3.9671321387331315,0,0
29886,1.6979668394508094,0,0
22578,9.183472020359883,0,0
6403,-9.306017270141798,3,1
19504,1.9278894771880473,0,0
15930,-3.991264255722216,3,1
26739,-7.636215547095401,3,1
16212,-2.978218544655258,3,1
24308,-9.054440183249108,3,1
11282,5.7324184049069675,0,0
12941,5.85231685640332,0,0
8897,-5.517698102491476,3,1
5332,-0.11599975011167629,2,1
13783,5.931771247387963,0,0
14209,-7.001336979104538,3,1
17226,6.667037569908402,0,0
16740,2.167767748927912,0,0
4940,-7.142709987993434,3,1
2872,-6.483205980203663,3,1
1495,2.005601633424646,0,0
2703,2.444106728519797,0,0
16019,1.557066344680532,0,1
26713,2.487223728865531,0,0
11041,8.697172081834735,0,0
28642,-1.7103494906441554,3,1
350,0.790545436885925,0,0
1392,-6.17651650524808,3,1
18178,-1.4334199330640018,3,1
27453,1.0506484612292653,0,1
21232,-3.7573532707933612,3,1
688,1.5565334990793964,0,1
4520,2.493930982409267,0,0
3612,-1.1026026110444729,3,1
9674,9.589884072377814,0,0
26626,8.381340710527486,0,0
2101,3.841965184257898,0,0
12724,2.635311818340746,0,1
8879,12.705382486453953,0,0
13253,-8.839377253846514,3,1
4318,4.054955341817676,0,1
10503,-8.89751116903338,3,1
11219,7.3582739926853105,0,0
1246,-7.859303952901859,3,1
10969,1.8259969429413225,0,0
2336,6.292118787396191,0,1
24601,1.669080377141302,0,0
27600,-1.2118090077121408,3,1
8046,-7.435974363774573,3,1
29648,-4.0478478737589985,3,1
10560,3.189188199344674,0,0
19150,-7.139387072630466,3,1
26003,-1.4064427517680294,3,1
14250,1.528024031498638,0,0
1534,7.855937540491302,0,0
15633,18.11131144058799,0,1
15496,-5.6658212534958805,3,1
23712,-4.3889676172573235,3,1
26337,5.889794637975645,0,0
23732,1.5577974987153769,0,0
4766,4.485278849175858,0,0
4196,2.4789399572813595,0,0
24926,-7.888444252950045,3,1
15005,9.295599064536699,0,0
19705,3.356585197976501,0,0
22729,-7.515562145984585,3,1
25686,16.84799138640455,0,0
21195,3.0405496833603194,0,0
11566,-8.121504953810478,3,1
14566,9.470726049570272,0,0
22430,4.957664265332836,0,0
13985,9.491452245872308,0,0
24032,-7.972644734013288,3,1
18870,10.272620760509886,0,0
17758,4.261483793666237,0,0
7220,8.119713437813374,0,1
9484,-5.843790635203999,3,1
20991,6.587252814025295,0,0
20655,-3.8246381821157085,3,1
17732,-5.928316950982732,3,1
5918,13.314309729444805,0,0
7261,3.2151470399614737,0,0
13732,6.271778567771285,0,0
29087,3.934380330897918,0,0
19340,0.8967007598682846,0,0
5159,3.85020863870582,0,0
3277,-8.963205677969098,3,1
12888,-6.001244895931061,3,1
17031,3.749706312176225,0,0
18346,3.7001339830719453,0,0
18268,-6.028431617006346,3,1
18257,4.642803129931704,0,0
5430,4.852687105384425,0,0
22131,16.49881047155381,0,0
12167,4.975283490139925,0,0
12683,-4.535286449612915,3,1
16839,2.811643143463206,0,0
13978,-2.180887438207976,3,1
27511,-4.993288263835172,3,1
16561,-6.596507608526514,3,1
3141,12.228636642883192,0,0
28538,9.711959214938819,0,0
8507,12.321741245590115,0,0
13931,1.7638604600910308,0,0
5309,-8.708924140166076,3,1
2709,-8.016896317164369,3,1
1735,-3.080526672794365,3,1
14190,1.8168356758469764,0,0
25773,-9.30244355122654,3,1
8358,6.197275075201799,0,0
5809,1.0336493466759868,0,0
16986,3.0755944474577284,0,0
28332,2.864245767847439,0,0
25893,-1.5015030608683482,3,1
11862,1.114997137441725,0,0
29369,-8.874717123105976,3,1
7978,0.9922681198546355,0,0
25523,9.016092511277439,0,0
9628,-5.020616819742149,3,1
6395,-4.684727202917703,3,1
11922,3.665768273561784,0,0
10094,-6.694249075720468,3,1
23108,-9.134975253643193,3,1
4384,3.6665076660907427,0,0
9332,10.119399970272266,0,0
22380,6.070060003910264,0,0
652,4.359203381022559,0,0
20530,-7.5628654364242305,3,1
18018,3.9399358526968493,0,0
11802,6.208322340935672,0,0
24122,-8.85651017608605,3,1
11223,-6.7008588948831935,3,1
12228,-2.9168282407266526,3,1
9980,-1.1234793756299783,3,1
3069,12.108873890757302,0,0
13740,1.9934658320203629,0,0
3273,6.73015067139683,0,0
4653,-7.705667536112954,3,1
9672,7.5604930689850605,0,1
11544,-2.2431025527529913,3,1
12371,5.914489795647739,0,0
25144,4.114004436493628,0,0
14128,7.211502586106473,0,0
5266,-6.190976023079282,3,1
3316,10.842752250542711,0,0
2900,2.1147457719251945,0,0
3776,-3.083822027684052,3,1
1747,5.435820119156651,0,0
22743,-0.8320775467711172,3,1
25238,-8.53129930950593,3,1
24360,0.20494990520468903,2,1
7098,1.6666663133019393,0,0
19072,10.504328636198801,0,0
7285,7.531939496500939,0,0
15151,-7.281314146156521,3,1
17753,6.733613197992048,0,0
20604,3.7628813983708973,0,0
19309,8.17276337184471,0,0
11259,1.9676691997682951,0,0
22371,-7.13362909476338,3,1
2439,6.483439116167237,0,0
6446,2.250291553809488,0,0
1887,2.8150660559934595,0,0
21642,9.467432996648382,0,0
16956,-2.831327475508451,3,1
19458,2.8781853146101115,0,0
19496,-3.0529415268008577,3,1
24315,0.06863059592197551,0,1
152,10.159429149599003,0,0
8323,1.918065461168394,0,0
20514,5.367501874098156,0,0
9601,6.630814918256422,0,0
14044,-3.2450711078094177,3,1
25369,-5.5984801304855605,3,1
4656,-1.5945669549470782,3,1
13399,-2.770003317156421,3,1
21907,3.391569888208429,0,0
14335,-0.005767197418476755,0,1
11145,7.673829880311704,0,0
11408,-7.4237890669332405,3,1
6211,-6.11796384056929,3,1
453,0.2885070933952143,0,1
21795,17.1092684063318,0,0
24512,-3.7818163210116005,3,1
3272,11.11045725669483,0,0
20623,8.353104958458054,0,0
22270,-2.453091253282617,3,1
26849,-1.4246972853407271,3,1
7583,0.12671808552417652,1,1
723,-0.30406459722810375,2,1
27908,7.647995590839589,0,1
14508,-5.946100724075459,3,1
18869,-2.2646539785439126,3,1
20990,12.19093519820894,0,0
13848,0.06854050836096448,1,1
10682,2.4215786559381702,0,0
17777,9.510990371941123,0,0
27914,3.6844440293566407,0,1
10811,-4.442204361078353,3,1
2870,4.8417731371810415,0,0
19872,-7.564794484957914,3,1
24923,-2.961318501416655,3,1
3096,-4.547841630598236,3,1
5061,7.796098546761883,0,0
13594,-4.281284935604598,3,1
29162,2.0812316341834927,0,0
10248,7.155647325753913,0,0
25288,4.730382817421301,0,0
16952,-7.16578429035375,3,1
3645,-6.709859442495411,3,1
18558,7.018878204730558,0,0
14710,0.906941475373646,0,1
3708,0.7604395336369869,0,1
20333,-3.065738616046091,3,1
21382,-4.308084146194131,3,1
22377,6.52892005926665,0,0
7295,8.13642113877474,0,0
19827,2.167741903097771,0,0
23699,10.907117592724429,0,0
14273,-5.861453886266233,3,1
1452,11.741210922200212,0,0
11822,7.220883910023406,0,0
18716,2.9576596038872967,0,0
21764,-7.423681493107686,3,1
17542,2.478894567212188,0,0
25465,-5.080484059115966,3,1
16903,-4.575100572295042,3,1
26373,3.329927037572186,0,0
12850,-0.4228447350423341,3,1
27524,8.555662194813666,0,0
11047,-6.632638424989652,3,1
97,-2.931179287695672,3,1
8215,-0.36321255208096304,2,1
24500,2.6538332351598926,0,0
2109,8.843478681351597,0,0
5267,7.55468074549497,0,0
15405,-4.827555345382274,3,1
28030,-7.734767469485795,3,1
26445,1.8166219431537105,0,0
22890,-3.989895575983244,3,1
3054,-7.149419398998641,3,1
16628,-0.35095608269171663,3,1
11315,3.9588394567464142,0,0
17165,-3.0417636332688662,3,1
14582,7.443006245816205,0,0
9542,6.153505968142824,0,0
2787,-1.058393487712861,3,1
8950,3.553564090853232,0,0
18740,3.983926880864865,0,0
12215,11.734860200123343,0,0
23058,8.452134445922336,0,0
17664,-3.0207216264372896,3,1
17773,0.6016148197125055,0,1
8673,5.279511429922175,0,0
14857,10.181071727497482,0,0
15336,4.189663955908314,0,0
3276,1.416900810853635,0,1
7539,-5.20904883299328,3,1
26553,-9.136122276028656,3,1
28975,-7.027292995408996,3,1
3852,6.662520111590318,0,1
10270,8.94549660481276,0,0
14838,1.8189573056341093,0,0
14836,11.213239600956886,0,0
24456,-4.261048033057277,3,1
8856,-6.634261319220424,3,1
3915,9.155738540087793,0,0
1450,4.318845214543414,0,0
28897,1.4150928559375788,0,0
4472,-9.370704241203358,3,1
16054,8.475769673435247,0,0
15988,4.875405155655709,0,0
744,5.222629076682995,0,0
17646,9.727627326421853,0,0
137,-7.2901995212924895,3,1
6730,5.762226363973875,0,0
26367,4.874362567919464,0,0
19011,-4.901064520235829,3,1
16526,-7.627888578361365,3,1
14143,0.8203040911760482,0,1
23477,-8.62081642085689,3,1
24663,14.898686300017893,0,0
7683,-7.771704427477979,3,1
21525,-2.88481761787238,3,1
12161,1.5548724555310045,0,1
6689,-0.27357062174758084,3,1
13492,2.0056200707650778,0,0
29792,1.1133473586891238,0,0
21271,-8.93444227773889,3,1
15098,10.94642412563307,0,0
21434,-2.037569337369539,3,1
12990,0.8370332396519515,0,1
13392,10.191860702821558,0,0
16072,1.3557492432511715,0,1
19007,3.301673303141043,0,0
7695,-6.946163655754565,3,1
25152,1.2861460461372836,0,0
978,-5.625757060445608,3,1
7922,-3.0642952764883624,3,1
17827,6.80570429823873,0,0
8062,-3.43586680530274,3,1
12829,3.078421524011346,0,0
20137,8.91803756339662,0,0
25327,7.837199430840787,0,0
16909,2.4377964771297007,0,0
9943,1.774127835165774,0,0
13717,2.1575224245407627,0,0
13018,3.723876803223805,0,0
24224,-2.751794290312888,3,1
13236,-0.8137304093237461,3,1
24999,-6.533691572137166,3,1
981,-7.8002780300288475,3,1
29585,7.615973192673215,0,0
11752,-4.70934073940767,3,1
8234,2.049390919409501,0,0
17538,-8.469529603056687,3,1
17940,2.3373872374685014,0,0
28183,6.6254117214962704,0,0
28865,5.246113076620283,0,0
27656,-4.402258944537573,3,1
3868,8.699187235929298,0,0
22639,12.497798215229132,0,0
603,7.167814028831822,0,0
8692,-8.37929488781016,3,1
839,0.8110031149530159,0,0
15917,3.659268059611051,0,0
20309,0.37251016047348007,0,0
12181,-7.867749736011362,3,1
28651,-3.9362854401008764,3,1
16051,2.5144479376368514,0,0
17829,2.6222714961847613,0,0
4103,5.361469561962165,0,0
449,-3.0024242225117277,3,1
10761,-6.843900876892137,3,1
266,-8.033239888781623,3,1
24892,21.28420616667531,0,0
11841,0.8966846646964611,0,0
636,-0.816536160796586,3,1
1867,12.987496698780301,0,0
27147,1.8806215340805252,0,0
25291,-9.86893731057088,3,1
17147,8.194428114835516,0,0
27030,3.3838507091957144,0,0
3709,1.1772059474497478,0,1
22558,-7.520888319196585,3,1
13145,-5.94881234636954,3,1
28103,11.64118359981879,0,0
28509,0.9483251199390679,0,0
22986,-3.8472828099883234,3,1
3941,3.221197281550495,0,0
18385,-4.366617389400966,3,1
9245,-1.92502471195278,3,1
19494,-6.691491924568902,3,1
7152,3.9240816544351156,0,0
20014,5.717842297371212,0,0
11421,2.333811620452072,0,0
5871,2.7760237394475373,0,0
15258,-8.748660596234998,3,1
15440,13.249900697619536,0,0
26309,1.4915103146482536,0,0
16539,4.953636348206314,0,0
11439,-8.603285368016847,3,1
16332,-5.364280487479963,3,1
3683,-1.0292665697078842,3,1
16140,10.946126900946304,0,0
4888,-8.400909799137628,3,1
23898,-9.669941089321318,3,1
8308,7.449773591744279,0,0
4902,5.646759030008953,0,0
13839,-2.4815062042947442,3,1
10588,-6.1645179812834,3,1
7840,3.9919945624558553,0,0
13445,-5.404911830549579,3,1
15143,8.710264989323809,0,0
59,6.08074377179209,0,0
17903,2.5603181136441755,0,0
16093,8.26689076370712,0,0
27305,-8.675821762768,3,1
24939,6.4364384303999636,0,0
21077,7.548235344571948,0,0
8878,25.03970823981124,0,0
20329,1.909140494515405,0,0
2802,4.196566228337561,0,0
8874,5.722576322585594,0,0
16912,5.418451064375538,0,0
26943,-4.377723019643769,3,1
26298,3.328175264181107,0,0
4861,1.8723139239314674,0,0
14792,6.594313668006239,0,0
2327,-9.297279118784674,3,1
20477,-8.88769402307187,3,1
1834,2.0096565067079664,0,0
13995,9.522986081620232,0,0
18580,22.54666079915389,0,0
3839,-8.798269132040721,3,1
29633,-7.074060468505657,3,1
22129,7.235944772295554,0,1
921,3.593947959409169,0,0
902,-7.107737208115088,3,1
18264,1.818867987758554,0,0
1761,3.8251651450922406,0,0
22717,-7.616592867554983,3,1
5095,4.714829195741592,0,1
13396,-9.514709521523477,3,1
7909,6.005733756945409,0,0
786,5.749912683664541,0,0
20447,-5.561685500084304,3,1
8228,-2.8015731112225044,3,1
20387,-5.61887809690218,3,1
5473,1.9677427972761223,0,0
2525,-6.972443628758419,3,1
19904,4.911505352781658,0,0
29287,-7.359666032860135,3,1
28753,3.045806885502608,0,0
10809,-6.214984671127503,3,1
25038,4.08180426324347,0,0
9562,5.329586478224637,0,0
24077,-7.773510568537326,3,1
1249,17.225522664791868,0,0
7575,-7.476141481898999,3,1
18677,2.52885934842846,0,0
15288,-4.536064321197161,3,1
20305,2.1251328355219954,0,0
27537,-7.318078944160669,3,1
17641,12.199737763400211,0,0
13921,-2.895883395966866,3,1
6330,2.4597596094174574,0,0
7581,-8.564985011177313,3,1
28961,0.7762554259790715,0,1
20714,-6.82899778645747,3,1
22289,12.439357766169882,0,0
19080,3.7333461346549397,0,0
16007,-6.562486779953814,3,1
22368,-4.261925633866475,3,1
24853,3.5556028328421156,0,0
17948,-9.343203086383342,3,1
15383,-6.327018382480429,3,1
3802,4.303095989009771,0,0
8430,-8.206761125664467,3,1
489,3.1517060226650004,0,0
544,2.935145931456697,0,1
23314,-1.4409236581058593,3,1
20117,12.546206450448205,0,0
17266,4.31697141725331,0,1
29258,1.4176043540010976,0,0
7611,2.8462663994560575,0,0
27320,-4.76284854529751,3,1
21973,12.911469454637846,0,0
10955,1.765790986359111,0,0
134,-9.30554704278619,3,1
15065,-9.154547524587905,3,1
28459,-6.011383537769743,3,1
5765,1.0034401246915345,0,0
7970,-6.648495441825555,3,1
27081,7.360824991353309,0,0
6553,5.07834521404131,0,0
26702,-6.934690597828451,3,1
19947,9.09604497875975,0,0
650,3.9338179160415687,0,0
10187,1.1795753700646332,0,0
8726,-5.5599845897913145,3,1
8579,-0.636918102653059,3,1
2321,2.9454169748801626,0,0
22633,-2.1888916577940787,3,1
7865,-3.7370919013968713,3,1
4220,-9.54879884673754,3,1
14980,1.2047974843448102,0,0
23827,-2.922250642136871,3,1
8097,5.074743910459835,0,0
11056,0.8398677119554785,0,0
20819,7.7995751409919425,0,0
18720,-4.660819847628873,3,1
11812,3.17901055356234,0,0
4812,-4.154080735106087,3,1
28621,2.555589953482416,0,0
23391,7.692592939603987,0,0
12609,11.492610997043405,0,0
28364,-8.070649699687518,3,1
16284,-6.38059502496219,3,1
19213,-3.3533941370556652,3,1
16997,11.01864574631367,0,0
8721,-5.066964807057691,3,1
14122,-3.1413942390504213,3,1
3035,5.537832778913506,0,0
26606,1.7694282699271398,0,0
29007,5.692479092682893,0,0
7366,1.523977551064148,0,0
4302,-4.530614172977412,3,1
25045,-9.662949889632264,3,1
1932,-5.676323387538774,3,1
2178,3.0259963373576397,0,0
9576,11.385437083468895,0,0
22171,-7.048026517929725,3,1
27583,1.2997641316546893,0,0
17810,2.5031578806254515,0,0
26267,-7.894118501939945,3,1
22421,-9.848682480091872,3,1
22540,-3.1797396507943416,3,1
5934,13.173256733602804,0,0
8048,-3.4627395300553223,3,1
8035,3.5879257197158134,0,0
9791,8.390211982618723,0,0
8524,16.77365413435755,0,0
8747,-6.539844289594265,3,1
15247,1.554284024470511,0,0
17528,-6.890178739932417,3,1
10032,8.904891840119182,0,0
14366,-1.7347499437231964,3,1
28703,12.650023957692156,0,0
6641,0.19209154669801976,1,1
11291,13.734836299592406,0,0
23023,-8.498756537896028,3,1
23817,4.3162722665754645,0,0
9188,-0.3049851697920136,3,1
23977,4.545500744624121,0,0
13628,-8.096244988340034,3,1
26354,-7.865814685714861,3,1
20695,-7.475010184134376,3,1
5499,-0.014329950709495165,0,1
23425,-7.3583597628099175,3,1
11328,11.524120749405036,0,0
7497,3.7511309775372386,0,0
5373,5.80765280083331,0,0
23865,3.1950467612992624,0,0
26250,-6.70533160684589,3,1
17109,-4.91994739860222,3,1
11552,5.625180413583584,0,1
8784,1.610343365834165,0,1
15459,11.911481400420756,0,0
25542,-7.887033876219112,3,1
12044,-6.462072884491995,3,1
2562,-9.450057244055065,3,1
8111,-9.299555409745757,3,1
26886,-7.132056982714939,3,1
10182,-5.355120277091459,3,1
19182,7.8896178560129435,0,0
19919,-7.888401873371809,3,1
24719,-3.9109486917833394,3,1
22676,5.656881517330863,0,0
11020,-8.097830025747509,3,1
143,-7.484172035551467,3,1
1027,9.674476172213495,0,0
3091,13.652782350031224,0,0
1811,8.345257742067329,0,0
13251,-2.131080683490433,3,1
14289,22.48059757977628,0,0
17252,-2.546122039040271,3,1
11507,12.420626086353142,0,1
29200,7.342700565814657,0,0
24749,5.3400028012133225,0,0
15778,9.970512037631917,0,0
11524,-5.6388613268710515,3,1
10932,0.7269136852531031,0,0
20089,-8.89128344887739,3,1
21461,0.21061417073043742,0,1
23309,1.732815162097197,0,0
8458,14.536341498372483,0,0
9164,-7.690517968338744,3,1
5171,-7.491996739620111,3,1
6886,-6.4068303143319,3,1
15110,3.6098510880232926,0,0
7787,10.992166035305182,0,0
18144,6.373196710755144,0,0
1471,3.6979270548728813,0,0
21011,-7.094749922867262,3,1
14542,3.8077086991488818,0,0
12887,-6.231623252541413,3,1
22698,0.6005058429801164,0,0
25629,1.9215786608491099,0,0
20957,-7.74258081070708,3,1
7809,1.94822037281675,0,0
10469,-7.818250308305175,3,1
8218,1.5301312187308411,0,0
17291,2.3190432414770923,0,0
23205,4.001706907574007,0,0
16846,4.190705559628201,0,0
9750,-1.7312177427932873,3,1
10196,3.0330974057752367,0,0
20503,-5.102955150415024,3,1
29629,-8.603234535454238,3,1
23787,5.112047686206691,0,0
5329,3.2357971843644897,0,1
8824,4.346479762357114,0,0
22400,9.390586370199925,0,0
2719,4.607971064539669,0,1
14261,1.6761556460517215,0,0
21433,4.169333669664185,0,0
26643,6.60195747668289,0,0
371,-8.85451235707982,3,1
18260,7.884546676823259,0,0
9626,-1.1663982312825443,3,1
27189,-7.7198975141432316,3,1
16055,5.5160267335327156,0,0
16873,5.971453661154481,0,0
12260,5.235769499633422,0,0
12568,3.5538661921148123,0,0
25227,-3.953045593833,3,1
12875,4.736250180330087,0,0
12487,-8.278844078182573,3,1
1769,0.6780833699411576,0,0
2165,7.438475634783607,0,0
4752,-7.2099632266780835,3,1
27016,1.9670813591281067,0,0
19918,-5.200321705926874,3,1
22672,-2.430123880032891,3,1
1991,10.00284948270501,0,0
23944,3.417221152770626,0,0
1695,3.6187666934218683,0,0
11495,7.698572759341712,0,0
1323,-6.837074533988687,3,1
18715,5.099446759211574,0,1
14191,-6.040633510190252,3,1
894,3.7089614267619666,0,0
7118,-7.41443313632816,3,1
15046,-0.24897727281862814,2,1
26033,0.8006301728980988,0,0
25807,-7.264609270110821,3,1
16485,8.175922624985164,0,0
12105,3.0049691668726335,0,0
28002,-7.6398360763431485,3,1
17580,-1.316313485134124,3,1
23198,4.956697767589048,0,0
22386,-7.498076618255883,3,1
26961,3.500572156401761,0,1
375,4.0292264963546325,0,0
5377,-3.818390999919849,3,1
19858,27.3994034477749,0,0
7786,7.674049000372852,0,0
21020,-5.316692611906692,3,1
25061,-6.506896025997616,3,1
13539,-6.6063286862846535,3,1
7938,-3.0222949207370124,3,1
3625,-6.083721518039518,3,1
7477,3.947472586139356,0,0
15445,4.7703118946942915,0,0
12845,2.584864182523079,0,0
28228,-5.111365131258607,3,1
14856,-2.21382979539065,3,1
16459,10.10792904374045,0,0
22766,-5.7507848621789535,3,1
29231,5.000401035949377,0,0
18365,3.5787208730068945,0,0
29131,-2.1329149168399777,3,1
15820,-5.632917480817661,3,1
20039,-4.478191299438732,3,1
11125,1.8610347418030146,0,0
29121,-8.582373823307268,3,1
2367,7.239837813473466,0,0
4863,-6.340924962096523,3,1
13254,0.15528861084950307,2,1
12694,3.3292107884116677,0,0
14645,2.049615999023935,0,1
4088,-3.285298392071753,3,1
9723,1.6966794139752608,0,1
12653,6.780250083743191,0,0
10079,-5.877607245192753,3,1
29263,-7.8291637264508775,3,1
7141,-8.255529468938464,3,1
9132,-4.214429618402852,3,1
5833,-2.5249585793588096,3,1
11629,-7.156708271479231,3,1
25300,-4.539739215741873,3,1
