,R,Q,A
836,15.114191196134643,3,1
26357,4.605780068229112,2,0
9833,2.2861893403528146,3,1
8543,1.1362196550762782,3,1
9813,5.844530688486344,2,0
23374,5.3779057465563245,3,1
11832,7.075736009282491,3,0
5568,4.369062695468751,1,0
3718,4.692554473374651,1,0
6266,8.88663577917983,2,0
7039,1.4290396651325468,3,1
29610,8.569479630436124,3,0
13128,3.7140738206519703,3,0
4565,5.610666225940675,1,0
2143,1.1839280853610963,2,0
27210,8.433101825344558,2,0
20902,4.207744029827968,1,0
19528,32.263012197528916,2,0
21955,2.697422279825435,3,1
15010,5.706301736694122,2,0
6885,4.8427015590278835,3,1
16967,3.8243439303170685,3,1
24277,2.4936454252614912,3,1
6026,5.363001390487317,3,1
28479,2.164305118131443,3,1
29278,15.765899258219283,2,0
14234,8.825717323104163,3,1
20521,1.23977481959552,3,1
27742,5.400323246087045,1,0
16359,0.7246233817576496,3,1
10382,7.461836324344074,3,1
2816,9.294773656078956,3,1
20031,5.063322223883324,2,0
8513,5.392593137986367,1,0
17246,14.913127643424378,3,1
5231,6.679199778304322,2,0
13776,2.564607872417681,3,0
23139,4.475272469724561,3,1
19359,1.2846690141968766,1,0
2871,0.7161685864584577,3,1
26189,5.171928811707529,3,1
7458,10.964459334303616,2,0
27176,3.2311844192284065,1,0
27238,0.9915486555507207,3,1
7476,1.173757443380937,2,0
27333,0.6958122062275762,1,0
22689,4.3536351768186154,2,0
25718,3.335082975299437,3,1
1274,3.4084210583839827,1,0
21165,7.940935818255298,3,1
8012,2.7490852492370164,3,1
7302,13.456431257589376,3,1
23884,2.7061327688088976,1,0
5064,12.719913163336734,3,1
1141,5.625456766870453,2,0
29980,1.0992437854139083,2,0
29688,10.917036289605264,3,0
24291,10.324091019323419,3,1
15130,6.355453452521782,3,1
18619,4.6302835603487305,3,1
20927,6.377915860664244,3,1
6687,6.728556383135673,2,0
27726,7.557697602022005,3,1
27581,8.145058072686082,3,1
28887,0.5074723357806168,1,0
938,7.430473266137328,2,0
24476,8.648426969470199,3,0
6674,9.460621358442673,0,0
13913,3.5858911969793343,3,1
1168,6.604101981025481,3,1
23622,3.1964724826878896,3,1
18777,5.197543070994396,3,1
24159,6.826535990591465,1,0
24378,6.977317159768198,3,1
10313,1.9188988591810279,3,1
5387,4.030962028489502,3,1
4792,1.2346257861842385,0,0
432,7.164307263926078,1,0
20986,6.0197165794702165,2,0
508,10.640509124011983,3,1
27316,7.346006142785262,1,0
2317,7.554452261589931,2,0
536,1.4999588317901424,2,0
21410,3.9586758382448846,3,0
6916,4.501986577540476,3,1
19988,7.313743097243876,1,0
29570,5.065700960060821,3,1
14525,4.295551591171386,1,0
29742,3.065418133296114,0,0
2204,8.509615203619076,0,0
25313,10.83694929529893,1,0
15660,8.2420296564807,2,0
7494,5.293747608330738,1,0
4330,8.840428222973564,3,1
6722,3.225140633239202,3,1
6817,7.028693421447393,3,1
22805,5.951867820808895,3,1
22791,3.6520745807857935,0,0
8171,4.854696159500637,3,1
3753,3.5396812035096117,3,0
25320,2.9516218260342466,3,1
6647,8.188752494669664,3,1
25885,6.529930005228939,3,1
24346,0.8379369493883668,1,0
17216,10.828027107398198,3,1
15121,4.819785446839872,3,0
22557,3.758015597143396,3,1
5821,3.4002187193836715,0,0
9290,3.8436373694819217,1,0
27485,3.7152215999962417,3,1
18582,10.914885755964095,3,1
5873,3.923658691303823,3,1
1900,9.294090330436601,2,0
12999,5.976730219080975,1,0
3960,7.721229332769271,3,1
23777,3.3741413319136697,1,0
5454,8.360729680564033,2,0
23381,10.408114397640798,3,1
8912,2.0470440341606193,3,1
10697,9.097310675743884,3,1
27475,13.538652688423682,2,0
7519,9.634927526412872,3,1
23062,5.654254597851161,1,0
19018,2.347461464867587,2,0
29182,4.996982244814802,3,1
25679,3.2665446969687206,0,0
18997,8.060756882905943,3,1
22477,0.9607376789493717,0,0
15068,8.919856603811152,1,0
7552,4.487186076299723,3,1
9958,2.163812555906301,3,1
24816,15.06132992914712,1,0
12799,5.87486377209699,1,0
1853,3.2460995776669317,3,1
83,3.853509653608919,1,0
23140,2.397488713669492,3,1
5437,3.250256717275178,3,1
23049,1.4857834477440774,3,0
17224,1.4678325110830783,3,1
3438,7.30022119514361,2,0
26183,12.266557455229993,2,0
28832,2.943240610970803,1,0
28276,2.0827313242901164,2,0
21117,11.094065929930363,3,1
8182,4.841818299908249,3,1
1874,3.118441030014955,2,0
27697,15.692947524634036,3,0
5312,6.095876004645321,3,1
19770,4.8076781792565875,3,1
12537,2.7558516485952986,3,1
3622,1.2971368261993577,1,0
19421,10.365127268786672,3,1
26311,2.7200184578969835,3,1
4593,5.598644045449335,2,0
12353,3.5880954179555213,3,1
10633,5.025403065765372,3,1
12915,5.228667786543189,3,0
363,10.547789724320381,1,0
710,6.804762478810742,3,1
29170,1.239139883073174,3,0
28829,4.564061339193037,2,0
24499,1.749442528776375,1,0
3859,2.8235598694653605,1,0
2952,1.928353609864525,2,0
22007,1.12063665710021,3,1
7136,3.5410770468482973,3,1
19527,9.652278361775213,1,0
250,0.8133891027110791,1,0
17565,1.3527660640042316,2,0
10689,9.671545991239139,3,1
17481,5.082117557073189,3,1
21038,5.215974741415258,1,0
22434,10.317275717348858,3,1
26585,2.922694129900374,1,0
13280,3.8487338261700414,3,1
4263,7.295810277683667,3,1
6339,7.1461752810017245,1,0
24003,2.9081255223017086,3,1
1066,1.6549300000453482,3,1
29616,6.358810931711426,3,1
7113,2.460386269498147,3,0
23947,9.180154187008805,1,0
2094,7.022754489411006,1,0
22911,4.961911258584185,2,0
27272,3.785533232181664,3,1
4510,5.561979390434622,2,0
10165,2.22293472719132,0,0
26973,3.915475435547279,3,1
5264,17.51006474499247,1,0
11175,2.010251404212014,3,1
24139,4.712605544177881,3,1
14147,1.5850834899387711,2,0
8454,7.632928309890543,2,0
27262,10.469745711427457,2,0
14000,9.16654454358366,3,1
5493,8.515311196220848,1,0
23283,7.043598012101183,3,1
23348,2.6232800478939153,3,1
20560,10.774674554677151,3,1
9926,5.526879382080441,3,1
19509,3.0373341406495005,0,0
1909,17.910522062278137,3,1
25127,4.732456322562813,3,1
19280,4.878153846448936,3,1
3129,4.83014924668368,3,1
26505,1.0693160996461593,1,0
18274,12.441387392727316,3,1
6834,0.9977185519383416,2,0
26164,4.32832598690384,2,0
17883,1.476101336279313,3,1
1304,8.224284756560051,2,0
1478,7.463394394907473,3,1
2240,13.07013791506854,3,1
24321,5.3794999145849065,3,1
7157,11.175867492443896,3,1
19000,3.1720903771674296,3,1
3558,7.223634478823554,1,0
5532,1.0592046851955443,3,1
23255,6.414062379181841,2,0
2529,1.6865648337308528,3,1
14654,5.922784438782052,1,0
18279,4.029594945480443,3,0
12474,3.1930183525782843,3,1
10541,7.108934578760026,3,1
16928,9.158981000019985,3,0
26530,0.3768460057834837,3,1
9851,7.506270321809803,3,1
15527,7.224536422503366,3,1
19054,0.6857710469598413,2,0
6420,5.535714814072913,3,1
10646,5.109097969225306,1,0
6484,1.1767637071157968,0,0
15386,13.12456531976404,2,0
9486,8.918959521243332,2,0
6969,8.525716497026707,1,0
26912,8.211885461220099,1,0
1727,14.542170833217689,3,0
24241,2.8904328029574815,1,0
24712,4.562941651602451,2,0
28840,5.7851877278267905,1,0
6189,2.604405699102963,1,0
7249,12.622322991135936,3,1
14843,3.053561095312501,0,0
28026,2.4434800492288877,0,0
1628,3.006622904934771,3,1
26233,2.1166266087630152,1,0
11649,2.794786568816132,3,1
4354,7.521911259443865,3,1
19471,6.410499635203351,0,0
14708,8.28657971368631,3,1
10771,17.32253264791992,2,0
10020,2.6527366833625683,3,1
13116,1.3127712781975884,1,0
9011,5.125416877379461,3,1
9242,6.885592749786648,2,0
28141,5.576727315739699,3,1
26067,2.857587710498725,3,1
8189,3.2975892486358696,3,0
26436,3.291747963318035,1,0
19572,2.5381711131010833,3,1
24175,2.104184862819615,3,1
11324,14.710334467165776,1,0
4671,17.28977201344729,3,1
18483,4.657188430205787,3,1
3951,11.023314560745266,3,1
16944,4.954049230199562,3,1
8475,2.3082774138744213,3,1
16692,2.6855407953492523,3,1
8331,7.160820693235738,3,1
24571,2.920348499691209,3,1
10376,4.811957274457572,2,0
23423,0.8375569239268597,2,0
5552,5.308092998300127,3,1
11793,4.377738001239984,3,1
20849,3.581317080616948,3,1
7622,2.3554084439984484,1,0
5704,2.5061382743269,3,1
20690,3.050279301375613,3,1
27404,2.457916888897929,3,1
9226,1.6467218784906137,1,0
17208,4.896091189724008,3,1
21222,4.81855063840947,3,1
22228,16.698145922568344,3,1
12420,8.672951416848786,3,1
16466,8.159745920888195,3,1
5143,4.222206080672025,3,1
5407,1.9579137667674482,2,0
5474,3.8651756831483235,1,0
22828,8.7023125753795,3,1
21577,0.22426444953776942,3,0
2462,1.7254192214268658,2,0
11726,1.7662383960751573,3,0
21938,1.6307486909363154,1,0
8736,3.623733744721738,3,1
24297,5.91656248602479,3,1
5344,9.913919540901372,2,0
8060,0.7658365224591877,3,1
21609,5.885576395951841,1,0
10968,5.3005729033653655,3,1
2144,9.655720337355428,3,1
9251,2.811418547739126,3,1
21652,6.123849696362703,3,1
18446,2.457356986801443,1,0
18419,14.738165642415096,3,0
3380,13.577339489909212,1,0
114,7.065916885759476,0,0
23675,12.1750098195728,2,0
11191,3.2031230918044757,3,1
6686,3.745941640405996,0,0
23640,6.133780822576692,0,0
25932,2.9921068808586586,3,1
5129,2.142674418482725,3,1
14322,0.2952960151433162,3,1
23941,10.800619065424264,3,1
12284,5.077865529147378,3,1
9742,2.452651367253458,1,0
6679,9.094995921953732,1,0
29490,5.719759285672112,3,1
25298,3.154019066471024,3,1
2503,2.311054678992032,2,0
28202,10.813868137264716,3,0
6075,6.803314506874411,1,0
20579,2.667061472917422,1,0
22462,4.816252354537774,3,0
23277,1.235301669754054,3,1
11143,1.0323345023765134,2,0
21135,6.251177676172359,0,0
21147,9.154595302431904,1,0
7175,13.08151947104719,1,0
3939,3.635251005884899,3,1
2171,7.0135962519414035,2,0
2054,4.3296603824593145,0,0
14939,1.942061054176338,1,0
5005,3.771202910642388,2,0
12031,8.026807503783015,2,0
6501,8.421892789004385,3,1
12935,1.4925350139227564,3,0
10096,12.0893746852723,3,1
1347,6.438497744369856,3,1
11359,11.675127318374535,2,0
26873,6.142522423813784,3,1
11803,2.4807077268899254,3,1
17123,6.677319620085115,1,0
3030,14.395358489588757,2,0
11268,2.710824898389067,2,0
26684,2.12655858094705,3,1
5360,3.312597455717821,3,1
29827,10.20604983737971,0,0
6250,4.609703048062006,3,1
7806,6.434802765746336,3,1
9438,10.98052620228985,1,0
15575,9.501585008053922,3,1
18896,8.527985182276096,1,0
5443,4.608224139288508,2,0
18126,2.0717208854062825,3,0
11270,3.1989440677284424,1,0
14268,13.927239564927923,3,0
1532,1.77504888844652,1,0
7301,7.524240486693285,1,0
21905,10.331464549210873,1,0
27015,2.545121069973575,2,0
29617,5.328308186369037,3,0
25439,6.467720790907347,1,0
13117,2.903740668529485,1,0
8610,2.8961807263233137,3,1
25676,9.390121610346075,3,0
2298,3.504191033441129,2,0
208,4.928641122718525,1,0
2521,9.081616972606003,3,1
14016,2.6080268987623016,2,0
7329,4.17849749505343,3,1
6252,1.672978731851916,3,1
23502,22.423243355211383,3,1
14691,11.948355320449629,2,0
28490,3.8788655357368618,3,1
19140,27.210448949670557,3,1
18978,2.6456099247840053,0,0
15835,2.3005112024041403,1,0
2748,13.000879298190586,1,0
6329,3.055558016409149,1,0
29289,7.7281805941974255,3,1
8332,6.966524045978383,2,0
8590,2.961916255082735,1,0
23720,0.9034354416012185,3,0
10569,18.652005322406705,1,0
23244,2.979985446794713,3,1
7520,8.900867939038132,3,1
5308,4.740477016474152,1,0
11114,16.495862058146578,3,1
18225,7.387605637742243,3,1
19207,3.1682014999142165,2,0
9209,4.633035904728945,3,1
19427,1.9742738328230534,0,0
18228,7.689521002788522,3,1
16787,13.019084715766784,1,0
15132,2.5778717685291292,3,1
12356,1.8313944484720948,3,0
8459,13.645463650984263,3,1
27609,16.524930082375477,0,0
5859,4.472863764914991,1,0
28121,10.427141163147914,3,1
15864,5.4648236717468555,1,0
24361,2.714171536446929,3,1
2394,3.8688674165819066,3,1
22728,2.8397283210768767,3,1
19878,6.446558440273982,3,1
18370,16.12587067513473,1,0
24330,3.001579438327391,0,0
28918,2.2998326665123403,3,1
19518,6.40535566188349,2,0
17937,5.811657261150537,3,1
9597,11.365913220007622,2,0
24193,3.5040813991567568,2,0
8574,9.125980885237965,3,1
20725,3.2584235824787187,1,0
3382,2.4583645022607983,3,1
20794,14.317574789875996,3,1
11878,10.788407465615931,3,1
8733,1.6063243828840363,3,1
21317,14.774611398305662,3,1
8741,7.282885366657917,2,0
20979,4.341858044277405,1,0
27361,1.691987596810205,3,0
23,5.801851253664404,3,1
16741,15.338842173017756,3,1
23882,3.584932495310135,1,0
17959,10.858757940915671,3,1
16434,2.2933507461761415,3,0
16221,1.3137415412075646,3,1
5457,5.184384495177421,3,1
23919,21.87151498868395,1,0
20088,1.6192736272798671,3,1
21867,2.1891513473966646,2,0
17330,8.631395373314728,0,0
22480,4.088476547617749,3,0
4097,5.155393548631315,3,1
26441,2.1861476161364957,3,1
24058,7.419823996167512,2,0
11751,10.701279382510926,2,0
7142,25.571658929497975,3,1
7586,4.4458101179327105,3,1
4056,11.096455396251539,2,0
23644,10.065548911525678,3,1
21802,5.172643491938741,0,0
6724,9.337412860213378,2,0
22167,5.461793155421203,2,0
20998,8.703727536050819,0,0
2825,5.320651596218784,0,0
6866,7.910659130321851,3,1
14793,11.956153778893574,3,1
27007,12.07753278974561,1,0
15530,5.297613131599588,0,0
18055,0.8867451407845319,2,0
19601,12.856314598513753,2,0
22278,7.449351797136984,0,0
22454,6.3175387459770045,3,1
7379,5.107216503717213,2,0
5944,5.593873880027316,3,1
1709,6.29928424451605,3,1
10388,4.109657185303993,3,1
18479,3.344655859084493,0,0
8761,4.324475251484183,3,1
27683,6.917950132266167,1,0
2108,7.989885449606189,2,0
15867,3.3561726537859076,2,0
890,2.472632880942661,3,1
28674,2.9589467762551553,3,1
21057,2.0133191392543344,3,1
20178,8.33425033986929,2,0
4963,5.598761511403149,0,0
28610,3.7153985907718683,3,1
14023,3.5282655551298636,2,0
4805,5.781104047132047,0,0
18249,7.360301580878707,3,1
22023,1.9506920483548527,3,1
13373,13.650499034259585,3,1
11969,1.757020528079035,3,1
15194,8.955949138568252,3,0
20203,5.165099849242386,3,0
15919,2.3201547601263313,3,1
16366,3.4109157995777046,0,0
23432,3.8752121138917763,3,1
21549,8.794245773290246,3,1
7067,5.075385055426361,1,0
3226,12.939873090391725,1,0
20839,6.271847431139946,3,1
10553,7.450391966254718,3,1
2039,6.097173926100811,3,1
9387,10.45035543862749,3,1
10710,3.4021154482711373,3,1
1167,1.8916078270724266,3,1
3490,1.5717421528878126,3,0
22473,5.096330420847707,3,1
9541,3.623522450587446,3,1
18411,8.890683386922941,2,0
8184,8.526113032925785,3,1
27097,6.504496606437364,3,1
9439,14.171861485593169,3,1
20946,22.409386934536865,3,1
12589,4.539005672064598,3,1
10831,7.18097634234304,1,0
12536,5.606604522330896,3,1
25405,1.865737696776777,3,1
2601,7.663856785684265,2,0
6436,1.4040657539879535,2,0
19477,6.115154988023454,3,1
28984,11.52182251478372,3,1
16251,1.0404856488293521,1,0
6424,10.824499368340831,1,0
11562,6.424833041271791,3,1
15128,1.1641959299434999,0,0
8426,10.903920619799917,1,0
11339,2.9776105992266597,2,0
27920,3.3255033973367087,3,1
25955,1.240329692040338,3,1
7704,18.807684522993434,3,1
17135,9.4402432311744,0,0
10668,0.5589129818432769,2,0
5692,3.2732089034185954,3,0
22211,11.272937650758058,2,0
19387,2.3128860376355593,3,0
13337,4.553437867189126,3,1
848,2.453436572440681,2,0
25899,6.063476829991145,3,1
24,8.440061423937152,3,1
25786,2.3259829435635493,3,1
25991,6.7114880295401695,1,0
7043,7.338953187303212,3,1
5203,2.1008544534149904,1,0
23356,4.7757373012563376,3,1
22117,5.668025330922743,2,0
4118,3.9061867731387396,3,1
17717,4.495858212894111,3,1
7920,2.8339938594480474,3,1
6011,1.8405452680938401,3,1
24107,7.028920181253127,3,1
4853,5.57975892045793,1,0
5921,16.57865146550933,1,0
16563,6.474812553770905,2,0
2034,11.181290660508715,3,1
1385,0.6414262996723177,3,1
7066,6.495341586519821,3,1
27819,11.747546795832417,3,1
6359,5.093949022656199,3,1
15092,3.8468473530581693,1,0
15911,2.2277242162281263,1,0
20505,1.1430590768284508,1,0
7481,1.4353255091956059,3,1
19176,1.7708151838524677,3,1
12365,1.8290969016428127,1,0
1069,7.2014203883958805,3,1
17441,3.7981448964768942,2,0
13032,3.4853496067526226,2,0
29914,6.987342365838828,0,0
21548,1.2990110788617435,1,0
17846,8.788949249290413,2,0
8343,7.410972267650458,1,0
6544,1.596520382676423,1,0
13831,1.9447169779363458,2,0
25509,1.7824623660116432,3,1
1378,1.4010287666405783,2,0
14812,4.439521826904837,3,1
16510,4.35982333627086,3,1
28972,11.494214546157533,2,0
12064,6.124680166947906,3,1
5313,5.250798417572426,1,0
2625,3.58389821720896,3,1
6534,10.439677765278912,2,0
9508,3.105477028284124,3,0
18509,2.1672343958025815,1,0
20072,3.0909845709834616,3,1
14546,5.409141462294748,3,1
14560,0.9001330611762737,3,1
8416,3.1050079048973958,1,0
14563,4.141885620698166,3,1
4648,12.614164328276473,3,1
11027,8.282558721085655,3,1
1691,2.7249219749016103,2,0
27418,2.2045851701422867,1,0
26167,4.138458351607712,2,0
29392,5.376765464836886,3,0
16294,4.079823962042346,1,0
26811,7.212822697058528,3,1
29428,5.710718201952913,3,1
12995,2.691946224097885,3,1
24388,8.19980901031802,3,1
8653,13.172700976826743,1,0
14185,5.927309314605162,2,0
11646,8.708574784382945,3,1
3503,3.467549259936403,2,0
27847,4.352832780756804,3,1
5782,4.9624098201585625,2,0
23651,4.757862509839913,0,0
13462,10.617365062924346,3,1
18830,2.867923203406671,2,0
3680,15.852952006183376,2,0
24299,2.806900410800833,0,0
23051,13.245404685939098,3,1
6975,4.540355860478004,3,1
2586,2.5069785905099047,1,0
27502,2.324431292895412,3,1
9108,15.139734637247514,3,1
27867,2.033831037897589,0,0
10888,9.2989062278355,1,0
19630,10.023429917865583,2,0
23050,9.557974058492283,2,0
9816,2.415098570623555,3,1
6185,10.088234008409163,3,1
1303,5.195260694329777,2,0
19847,2.6225170744038397,3,1
25060,3.4696684225620538,2,0
5684,1.5365846757031854,3,1
8339,5.868474306482037,3,1
11840,2.152240427429599,0,0
6296,3.4416222730919985,3,1
28062,10.40033711095529,3,1
19898,2.7502589366525227,3,1
23953,7.2594940241483314,3,1
7725,5.947087733195592,3,1
10936,0.8850038629513177,3,1
29507,15.968490413746103,2,0
29558,3.1190913959493614,1,0
23834,2.8921704667037584,1,0
26509,2.607677260804617,3,1
17370,7.236540453994502,3,1
13366,1.0036119465255955,3,1
5046,2.0432179725611435,0,0
247,7.939175524598989,3,1
28911,6.122815827223193,1,0
16941,19.237478235706835,1,0
19312,5.749735304059528,3,1
21192,4.863554073479162,2,0
1833,18.212095449390915,3,1
4862,6.416784555845926,3,1
4245,9.925722439357225,3,1
26938,4.815318571450731,2,0
27255,3.174278124816501,3,1
15946,5.398302390782637,1,0
18460,0.7512066044903368,3,1
27926,1.0561234626513984,2,0
5482,5.592919708220969,3,1
17166,4.589494829672884,3,1
7076,2.9530612058708283,3,1
1174,5.160159560527079,2,0
2974,7.747596002787628,2,0
3638,6.010340914124933,3,1
13370,0.6002206786587743,2,0
17373,1.5684591131280925,1,0
5393,4.4197751278972,3,1
6496,3.9457426042489385,3,1
18195,5.722669754517536,2,0
18158,3.6905054814706233,3,1
25803,6.924091606913534,1,0
15337,4.096594059024794,3,1
9874,11.178162856959833,1,0
22759,5.29382986234684,3,1
16502,0.7725962882414625,3,1
27156,24.58939188414162,3,1
9050,5.547210026821026,3,1
23376,2.7970244652496543,3,1
5412,1.703275974630377,1,0
20436,4.940877242959266,3,1
13151,2.9148973750990157,3,1
889,2.6604468326341784,2,0
3313,2.9328729539729887,3,0
6366,10.869316813997997,3,1
1186,5.4049533888924195,1,0
16444,12.661964455558417,3,1
4775,4.74330323361691,0,0
23395,3.254519167882709,1,0
10708,1.7498172400606724,3,0
12194,0.6824819758545132,3,1
16766,3.577132177080781,3,1
1408,3.551483040480913,3,1
27911,5.392207513452123,3,1
7002,6.358392126192205,0,0
7929,3.715226064577214,3,1
29406,25.926671502074317,2,0
22866,3.4422068389206384,3,1
20835,4.474353772403426,3,1
22518,10.531027418107413,3,1
7672,4.180832059138336,2,0
20987,2.3261252262054257,3,0
12354,5.350967520427633,2,0
1084,7.814357609015312,1,0
11222,2.8488577732421065,1,0
25632,14.374927759551634,1,0
26403,3.7092467868662338,2,0
6787,11.093351119509933,3,1
12575,4.458697109044973,2,0
24413,5.610094710795455,3,1
25261,1.2506185077780103,0,0
23556,5.066231567532421,1,0
12871,1.7321916433277822,0,0
28451,4.797810709047825,1,0
24471,10.545713428785227,2,0
5157,10.654660967031928,3,1
4218,7.1126096063998485,3,0
11788,12.492545384015301,3,1
61,3.5413842408153444,3,1
7437,2.3529023915755514,3,1
1516,2.640425213762203,3,0
14125,6.121723356058416,1,0
17300,2.201147060285307,1,0
24447,9.970511697077594,0,0
1008,2.616497187052718,3,0
10263,4.304576487302261,3,1
4614,5.947827593430753,2,0
28233,6.053256859371961,3,1
26370,2.5811729951969253,1,0
10319,13.539447380857318,1,0
13814,4.684560433432273,1,0
25131,10.929732818089926,3,1
19717,9.474391758743764,2,0
27745,11.88744020513002,2,0
23304,10.599376051117734,3,0
26084,0.7256097350811533,3,1
22479,3.4685808009563903,1,0
19502,7.476742022381108,2,0
26514,9.555902596382477,3,1
4173,1.598007887992104,3,1
6044,3.594422438739861,3,1
24915,6.579157070118545,2,0
16274,14.009069319954138,3,1
22038,12.538040070654489,3,0
25642,4.965842164236765,1,0
20234,6.4369862402445825,2,0
1723,3.981621820750156,3,1
25680,5.455897502781841,3,0
1310,10.33106898330687,3,1
7371,6.433637841199671,3,1
21124,9.00163942599098,3,1
15674,4.107556017007219,3,1
9189,2.017518470908054,3,1
5504,2.4393437766071795,2,0
16190,3.6538123041112636,1,0
22032,8.461751167582792,3,1
23553,4.330450011785048,3,1
6405,0.4959355994992756,3,1
28901,1.368137775404157,3,1
26608,1.3052985755512483,1,0
14759,1.7996353380630348,0,0
19614,5.052814463527375,3,1
20784,4.736623442779598,1,0
25546,6.252370723876966,1,0
10036,2.259055754270881,3,1
1657,13.472522160981326,3,1
7887,1.8013407075053949,1,0
27976,6.597498505797689,1,0
11745,14.370642249410373,3,1
1264,6.471041255736976,3,1
27364,2.7397490077493294,1,0
29719,2.4014190701968414,3,1
8127,11.80196901725715,1,0
23332,3.7226859326439703,3,0
16337,6.4409872608688,1,0
10354,10.987396467813983,3,0
12834,2.8896322276204707,3,1
8468,4.8291419341237445,3,1
16369,2.7545036400431435,3,1
22535,2.4546723488978106,1,0
6338,8.305960939513083,2,0
94,6.223122780482107,3,1
18068,5.703772667881736,2,0
658,14.436745921773294,2,0
1088,0.7970040408441894,3,1
12332,3.9327927362323862,3,1
21473,7.506553002056919,1,0
12672,8.435341297128366,1,0
2049,6.288509514008522,3,1
8661,3.215374489991289,3,1
26868,9.145478839252988,3,1
12408,5.07588068202958,3,1
28675,2.979157482006933,3,1
3457,1.390105225674707,3,1
16927,11.62725743248182,3,1
11906,8.508139317689905,3,1
26271,1.0492973626632918,3,1
1417,3.1161048830464306,1,0
10200,5.532701863483542,1,0
1499,7.816955930459946,3,1
3355,12.169043179056148,3,1
20936,2.1781088880958204,1,0
22784,6.264780945394449,3,0
6716,15.366121201919835,3,1
18037,4.586374995536191,1,0
17864,6.218270993180202,3,1
5376,5.25015639253497,3,1
10038,4.692848498430798,2,0
2229,0.09512061022869239,3,0
18013,1.808901735836315,3,1
22212,0.33300811310508266,3,0
28515,14.48632109414213,1,0
2628,2.8402587622994977,1,0
27951,5.019693752976236,3,1
26258,6.268774332656875,1,0
9916,12.331509815058613,3,1
835,3.4898959014998248,3,1
1671,3.0632105598692774,2,0
22051,5.568099312505587,1,0
22785,17.72948918237313,2,0
28368,7.074633176214244,0,0
15238,7.0165704160781,1,0
27673,4.051882896500329,3,1
1228,7.0618629480116235,2,0
24427,10.440807539375598,1,0
19272,1.7429108237431503,1,0
5850,8.575829655668356,3,1
13009,6.469817826436158,3,0
21164,6.255708299988445,0,0
8638,2.4882858206947107,2,0
26531,2.764090211041328,2,0
14927,6.46019106536944,2,0
16853,5.620311778457598,3,0
8409,2.286941895403003,1,0
18969,1.8958242355085213,1,0
1840,7.075334818232264,3,1
8570,4.584556470674777,3,1
8220,3.827551613532414,1,0
1751,0.8213912043548051,2,0
9857,3.5097863667791795,3,1
10961,10.490542560636507,1,0
23404,12.08137348083767,0,0
1230,4.997256127081089,3,1
14074,5.684834113258929,0,0
27227,5.553299297903623,1,0
14577,1.523165294580008,3,1
25485,1.7109213391435416,1,0
21305,3.2437883020381415,3,1
17690,7.002020879359094,3,1
29110,7.528865511189677,3,1
28295,9.909428955432709,1,0
17146,7.648305119339476,3,1
1314,3.7018273803954282,3,1
22610,5.596580870758876,1,0
13148,5.307348370025535,1,0
21304,13.33961685061527,2,0
27636,7.652255058199687,3,1
3637,3.9657805382462956,3,1
1558,6.480813497825607,3,1
21115,1.9153577397498687,3,0
25647,10.690488502341,1,0
3827,2.5408201236856405,3,1
20919,16.126872189536538,3,1
18429,11.621038446196762,1,0
23621,11.644375505869672,3,1
28994,11.545521650652894,3,1
9526,8.287024771768802,3,1
7516,7.853612793051944,3,1
23256,10.02469889570806,2,0
15551,2.584747562714627,3,1
3046,9.020134751908252,3,1
24942,6.35966338134433,2,0
15852,8.26118481844437,3,0
8238,0.8903717272032261,1,0
16574,11.902707359368502,1,0
14555,6.497900755761805,3,1
21356,0.4337235845914795,1,0
21102,1.9272499273098371,2,0
5678,10.914477092356915,3,1
15722,2.1923451595620724,1,0
17750,1.831374875511176,3,1
29130,9.399284911992392,3,1
23191,4.721625914967166,3,1
20621,8.623399761633546,2,0
147,3.376897067322071,1,0
19840,4.555497565240001,3,1
3275,0.3260774122224619,3,1
23742,8.474686527304497,2,0
18514,5.581566085514485,3,1
8246,3.5437579240659955,1,0
504,3.2128993317193553,3,1
5035,4.099846731860862,3,1
19426,2.6015391395163947,0,0
19668,2.7806989710791132,1,0
12282,8.093179860749217,3,1
27784,3.3254215218703167,3,1
24952,1.691384697062212,1,0
21046,2.903538474329123,0,0
17579,2.6570546889902484,2,0
1412,2.724563188678986,1,0
21472,5.783040886094044,3,1
17586,1.970800883010239,3,1
1208,2.4128370624984896,3,1
21530,7.923903026612935,2,0
8432,8.75441235494104,1,0
27390,0.1520341669571727,3,1
4032,1.9358511871044197,3,1
12303,15.814407505123711,3,0
27098,6.745036967372666,1,0
28682,0.7350839852837907,3,1
17193,6.064125809180155,1,0
27159,4.04890310804903,3,1
27177,3.780748762333845,2,0
24851,1.4689234846037613,3,1
23479,2.5584470903613754,3,1
8793,11.810486798914138,3,0
6457,4.547419010279694,3,1
26135,4.461027532302006,2,0
683,2.744216773056007,1,0
8022,21.431985062756407,3,1
13046,4.424966922198929,3,0
1040,4.0927517359942485,2,0
14550,7.390866894547535,1,0
5981,3.7775676032561085,2,0
15137,6.746839094596691,1,0
1733,4.85589650670102,2,0
18659,2.738334135240664,2,0
6750,3.768128587842165,3,1
23104,0.9372144823633203,0,0
5659,0.7106781679002312,3,1
13970,2.9062371324261638,3,1
23442,14.517832019038062,1,0
2029,6.429783161338227,3,1
15905,3.4124823989389026,3,1
18520,4.2121458490995245,3,1
